epoch,train_loss,val_loss,val_pr_auc
1,1.1247874852907886,0.6731694936752319,0.27612709714420947
2,0.9364900444583686,0.9085767269134521,0.2555671573048943
3,0.7503968976195294,0.8568841814994812,0.25346020413252246
4,0.6026825368553773,0.9615731239318848,0.25604450643393256
5,0.47417420183706005,0.9127739071846008,0.2549056284540997
6,0.4042262665136914,1.1033961772918701,0.2094710019759165
