n,winrate,logloss,brier,auc,cal_slope,mean_p,n_odds,winrate_odds_games,mkt_winrate,logloss_vs_mkt,corr_with_mkt,bet_bets,bet_bet_rate,bet_bet_winrate,bet_flat_roi,bet_flat_pnl,bet_kelly_roi_on_turnover,bet_avg_dec,model,season,train_games
2436,0.562807881773399,0.6791243420954611,0.24311573712393947,0.5946568050213905,0.8937374456295047,0.5332645086664182,2430,0.5625514403292181,0.5711934156378601,0.00020297855098927453,0.886184168012056,980,0.40329218106995884,0.46122448979591835,0.01856311709178719,18.191854749951446,0.056569772054528115,2.287277608279963,random_forest,2023,17014
2436,0.5619868637110016,0.6790439312258925,0.24307209831694834,0.5943435082753554,1.087477404872169,0.5338859099445299,2430,0.5617283950617284,0.5711934156378601,5.505891203760882e-05,0.884350894466145,1148,0.47242798353909465,0.4355400696864111,0.02938187073510628,33.73038760390201,0.06079432193615056,2.4329162480436746,extra_trees,2023,17014
2436,0.5685550082101807,0.6784666521926072,0.2428060962328312,0.5949930588565748,1.0159530405804573,0.5360833131346814,2430,0.5683127572016461,0.5711934156378601,-0.0004642930562890335,0.8698697298614149,1088,0.4477366255144033,0.4485294117647059,0.034037984225142516,37.033326836955055,0.0731020236939098,2.373261592736537,mlp,2023,17014
2436,0.5615763546798029,0.6784665119242027,0.2427996512849544,0.5968741897497948,0.9641076573727377,0.5354657190839194,2430,0.5613168724279836,0.5711934156378601,-0.0004418834939067251,0.8663793356325088,1112,0.4576131687242798,0.46672661870503596,0.04747528175844194,52.79251331538744,0.06161582677374904,2.3233481552873787,calibrated_gbm,2023,17014
2436,0.5640394088669951,0.6776128354022126,0.24237127689753912,0.599324521412212,0.9965177792163928,0.5292079860159997,2430,0.5637860082304527,0.5711934156378601,-0.001337537608841255,0.8733767892994203,1098,0.45185185185185184,0.46357012750455373,0.05625171499417682,61.76438306360615,0.07837182063229732,2.3535485881909497,gbm_elo_offset,2023,17014
2436,0.5706075533661741,0.6786182716740848,0.2428842802203569,0.5939937502700834,0.9075485534122296,0.5330685187939225,2430,0.5703703703703704,0.5711934156378601,-0.00035328178765337004,0.8602957014890923,1102,0.4534979423868313,0.4673321234119782,0.03563381271453128,39.26846161141347,0.06953111748183535,2.279439736934918,margin_ridge,2023,17014
2436,0.5697865353037767,0.6807963083666362,0.2438942105531541,0.5946979927401582,0.7241174120639731,0.532623390497035,2430,0.5695473251028806,0.5711934156378601,0.0018275911406765433,0.8559661436619164,1210,0.49794238683127573,0.503305785123967,0.008190670154252865,9.910710886645965,0.03430145651216339,2.062942887172795,margin_gbm,2023,17014
2436,0.569376026272578,0.6779564105943581,0.2425614215578346,0.5970551456289703,0.9548538942025835,0.5334287654752095,2430,0.5691358024691358,0.5711934156378601,-0.0009809205945792154,0.884732905185617,1013,0.4168724279835391,0.472852912142152,0.05504182874182488,55.7573725154686,0.07377212207022386,2.3118995682769916,ensemble,2023,17014
2436,0.5714285714285714,0.6779106370524228,0.24253514733385928,0.5980733600535846,0.9026757880109485,0.5331372475513857,2430,0.5711934156378601,0.5711934156378601,-0.0010698575447251057,0.8963836906092562,936,0.3851851851851852,0.48504273504273504,0.06555662941345412,61.361005130993064,0.0841370752597749,2.262157381703547,ensemble_elo,2023,17014
2430,0.5613168724279836,0.6813527509565448,0.24416148226427395,0.586854584344446,0.8423554064771078,0.5334354659784127,2426,0.562242374278648,0.578318219291014,0.004975646562573766,0.8262905871117021,1204,0.4962901896125309,0.45514950166112955,-0.030125410816989728,-36.27099462365563,-0.025391461526787153,2.2089712611839887,elo,2024,19450
2430,0.5625514403292181,0.6804053040907149,0.243690999126076,0.5919522211907515,0.8020105178876673,0.533306221833477,2426,0.5634789777411376,0.578318219291014,0.003942078571632424,0.8607149407747471,1101,0.45383347073371805,0.4732061762034514,-0.03709352081511002,-40.83996641743613,-0.014909316233703134,2.1096182613560535,elo_sp,2024,19450
2426,0.578318219291014,0.6761013144272623,0.24159953549954719,0.6045471442732957,1.003169553572724,0.5319950871166299,2426,0.578318219291014,0.578318219291014,0.0,1.0,0,,,,,,,market,2024,19450
2430,0.548559670781893,0.6867351556981928,0.24675773059466263,0.5723366340396194,0.6438699158947352,0.5387359776979035,2426,0.5494641384995878,0.578318219291014,0.010252377225672071,0.7316072862728028,1410,0.5812036273701566,0.4631205673758865,-0.05388071269987365,-75.97180490682184,-0.06293172017154187,2.136990714143496,log5_wpct,2024,19450
2430,0.5522633744855967,0.6856142451869054,0.24620291871601077,0.578211606217054,0.6534358329224323,0.5383927056242769,2426,0.5531739488870568,0.578318219291014,0.008986409327975786,0.7179693251920838,1484,0.6117065127782357,0.49056603773584906,-0.008532433302469356,-12.662131020864525,-0.03195312658859171,2.096024779676986,log5_pythag,2024,19450
2430,0.5617283950617284,0.6886279357343181,0.24737468230504991,0.5841449379217494,0.538435332363452,0.516847552628616,2426,0.5618301731244848,0.578318219291014,0.011926989379481334,0.7345368332551693,1681,0.6929101401483924,0.5193337299226651,0.006069807260258871,10.203346004495161,0.0008762250924875721,2.005661124012618,runs_negbin,2024,19450
2430,0.5584362139917696,0.6796959580705223,0.2433824453692407,0.590960787826474,0.9759014134343765,0.5354738450650448,2426,0.5593569661995054,0.578318219291014,0.003306851318991555,0.8494048257645493,1085,0.44723825226710634,0.43870967741935485,-0.0270995162814148,-29.402975165335057,-0.006419709715438373,2.2893129824016847,logit_l2,2024,19450
2430,0.5584362139917696,0.6791382111296176,0.24311689814662826,0.592824899703045,1.008303739870611,0.5353132078013128,2426,0.5593569661995054,0.578318219291014,0.0027555290322315296,0.8546068513907575,1064,0.4385820280296785,0.43796992481203006,-0.02378708766497207,-25.309461275530282,0.0012819341910374285,2.2968572845030777,logit_enet,2024,19450
2430,0.5650205761316872,0.6795160346142306,0.24327903264686718,0.5916326009891262,0.9397466752282477,0.5352319471157923,2426,0.5659521846661171,0.578318219291014,0.0031334341024530366,0.8517972343329463,1053,0.4340478153338829,0.4491927825261159,-0.016101144394422194,-16.95450504732657,-0.0035047866872597593,2.248908543044723,lightgbm,2024,19450
2430,0.5617283950617284,0.679707857961319,0.2433726004541229,0.5912729434374032,0.9330039050655052,0.5357843569644685,2426,0.5626545754328112,0.578318219291014,0.0033083931175882375,0.8537303463059757,1048,0.4319868095630668,0.4532442748091603,-0.011655446102530066,-12.21490751545151,0.0020059218185081123,2.238420830048164,xgboost,2024,19450
2430,0.5596707818930041,0.6791510108487046,0.24309787823652584,0.5939283019277645,0.9961296511723897,0.5338699986129319,2426,0.560593569661995,0.578318219291014,0.0027361294529880675,0.867796994386221,990,0.40807914262159933,0.4353535353535353,-0.033290135330747615,-32.95723397744014,0.013839213380744514,2.306719007861239,random_forest,2024,19450
2430,0.5584362139917696,0.6795562516064627,0.2432893542161326,0.5946618676134483,1.1777892421969658,0.5329863158793681,2426,0.5593569661995054,0.578318219291014,0.0031459869833018184,0.8610796879793793,1120,0.46166529266281947,0.4160714285714286,-0.031060569803804405,-34.787838180260934,-0.006871926186417882,2.4090115964161236,extra_trees,2024,19450
2430,0.5555555555555556,0.6793857650439608,0.24322860223943119,0.5947412637144889,1.1497681823677224,0.5415969102121496,2426,0.5564715581203628,0.578318219291014,0.00297623531537039,0.8511298821473929,1095,0.45136026380873867,0.4383561643835616,-0.008088675309287963,-8.85709946367032,0.011784549404029126,2.3395835972531174,mlp,2024,19450
2430,0.5613168724279836,0.6797806781735323,0.24340853229212867,0.5911270446192516,0.9847317593582713,0.5354136000170137,2426,0.562242374278648,0.578318219291014,0.003405930138487445,0.8538802924128498,1052,0.4336356141797197,0.435361216730038,-0.0253039265011272,-26.619730679185814,0.005057850222053067,2.301440216428327,calibrated_gbm,2024,19450
2430,0.5674897119341564,0.6796830505566459,0.24337269379712245,0.5894319039320749,1.0090662100072532,0.5289230428596791,2426,0.5684253915910965,0.578318219291014,0.003325464449197013,0.8604536470571427,1060,0.43693322341302554,0.4235849056603774,-0.03616726183909056,-38.337297549435995,0.005873957461952094,2.3461676093173183,gbm_elo_offset,2024,19450
2430,0.557201646090535,0.678828851543824,0.24296787934576716,0.59296808412458,1.013426337991197,0.5349905211008812,2426,0.5581203627370157,0.578318219291014,0.002510858490459622,0.853525828328998,1064,0.4385820280296785,0.45206766917293234,0.0041785819448878925,4.446011189360718,0.01730401265669852,2.289306669764867,margin_ridge,2024,19450
2430,0.5695473251028806,0.6804989769120927,0.2437283841584311,0.5928751160404554,0.7757096744616738,0.5348474327255025,2426,0.5704863973619126,0.578318219291014,0.004064633696726161,0.8471354639926393,1133,0.46702390766694146,0.4960282436010591,0.0056073763995777605,6.353157460721603,-0.022047191591028515,2.0818782010377586,margin_gbm,2024,19450
2430,0.5625514403292181,0.6788135244577618,0.24294408906037676,0.5946360808455888,1.031465410431982,0.5349482889412858,2426,0.5634789777411376,0.578318219291014,0.0024244812119019743,0.8729834700188841,974,0.4014839241549876,0.4486652977412731,0.011699031928851515,11.394857098701376,0.025121715713163024,2.3216163171361397,ensemble,2024,19450
2430,0.5646090534979424,0.6787867362655909,0.24293022868928385,0.5951233150383001,0.9562889736707745,0.534323415878719,2426,0.5655399835119538,0.578318219291014,0.0023685453309770788,0.8812527113620695,922,0.3800494641384996,0.45336225596529284,-0.008272550392318492,-7.6272914617176495,0.015810803231946995,2.2510275077826667,ensemble_elo,2024,19450
2428,0.5687808896210873,0.67880514043261,0.24303143546677494,0.5758834707241384,0.8617434950159155,0.5334836937327494,2428,0.5687808896210873,0.5609555189456342,0.0010019066309002733,0.8215746937185502,1173,0.48311367380560133,0.4722932651321398,0.02442368030075782,28.648976992788924,0.05130870805864198,2.2648917785231513,elo,2025,21880
2428,0.5675453047775947,0.678023145642579,0.24266918974926313,0.5816156065017977,0.8057382289872901,0.5334010576681046,2428,0.5675453047775947,0.5609555189456342,0.00021991184086933568,0.8628701655148813,1088,0.44810543657331137,0.48621323529411764,0.015793580554642087,17.18341564345059,0.04477234387401538,2.170271205222926,elo_sp,2025,21880
2428,0.5609555189456342,0.6778032338017097,0.24259842457951603,0.578557123132237,0.8461816512040999,0.5338857585659957,2428,0.5609555189456342,0.5609555189456342,0.0,1.0,3,0.0012355848434925864,0.3333333333333333,-0.3333333333333333,-1.0,-0.2659320335979044,2.106666666666667,market,2025,21880
2428,0.5518945634266886,0.6862822226852615,0.2467048291090599,0.5529590288315629,0.5775355505865024,0.5392215019785064,2428,0.5518945634266886,0.5609555189456342,0.008478988883551808,0.7332438934146664,1408,0.5799011532125206,0.4694602272727273,-0.021113601080046493,-29.72795032070546,-0.039382351820548694,2.1667603377050253,log5_wpct,2025,21880
2428,0.5420098846787479,0.6866374660579145,0.24682815328973715,0.5550858521647596,0.5611202631637958,0.5387014921561,2428,0.5420098846787479,0.5609555189456342,0.008834232256204833,0.7379794733794073,1419,0.5844316309719935,0.4770965468639887,-0.019103384678435864,-27.107702858700492,-0.0325261096060112,2.1414162760889397,log5_pythag,2025,21880
2428,0.557660626029654,0.6883453738833086,0.2473769354505252,0.5787454373949062,0.5226832508981536,0.5162412771826935,2428,0.557660626029654,0.5609555189456342,0.010542140081598927,0.727796635097961,1700,0.700164744645799,0.5176470588235295,0.0018744703903135704,3.1865996635330696,0.010548393678106624,2.0042028120822506,runs_negbin,2025,21880
2428,0.556013179571664,0.6802395010039283,0.24371937717976003,0.5728991510478613,0.8690321074251671,0.5338877968305458,2428,0.556013179571664,0.5609555189456342,0.002436267202218567,0.8390782666133745,1150,0.47364085667215816,0.44173913043478263,-0.01458361876175068,-16.77116157601328,0.022733537802581753,2.340901940367582,logit_l2,2025,21880
2428,0.5543657331136738,0.6799825197724857,0.24359055281598868,0.5739517970170473,0.8839453098233047,0.5336633152846221,2428,0.5543657331136738,0.5609555189456342,0.0021792859707759904,0.8452337037778853,1127,0.464168039538715,0.44365572315882873,-0.0064114172695196705,-7.225667262748669,0.028322223281827243,2.352324413953405,logit_enet,2025,21880
2428,0.5580724876441515,0.6807673965945379,0.2439161670381423,0.5756257775225909,0.8005565399596922,0.533152552644576,2428,0.5580724876441515,0.5609555189456342,0.0029641627928281844,0.8494169681923645,1088,0.44810543657331137,0.44485294117647056,-0.029941387875365516,-32.57623000839768,0.013728450504692935,2.302381725704378,lightgbm,2025,21880
2428,0.5572487644151565,0.680449948887812,0.24378477572880441,0.5751110746558394,0.8152365650357255,0.533932617765773,2428,0.5572487644151565,0.5609555189456342,0.002646715086102258,0.8485008395414215,1101,0.45345963756177926,0.4477747502270663,-0.01896536989281603,-20.880872251990446,0.013553239329059759,2.3065829910954845,xgboost,2025,21880
2428,0.5605436573311368,0.6791924558651069,0.24319131188806456,0.5766169052208505,0.8751649256385686,0.5323566917614965,2428,0.5605436573311368,0.5609555189456342,0.0013892220633971997,0.8614082131370329,1084,0.4464579901153213,0.44095940959409596,-0.02032692463229951,-22.03438630141267,0.0299605888966629,2.3311314400716845,random_forest,2025,21880
2428,0.5630148270181219,0.6789468297838639,0.2430379536156481,0.5768670795226183,1.0681622462155052,0.5318479543554693,2428,0.5630148270181219,0.5609555189456342,0.0011435959821541886,0.8553067574960929,1183,0.4872322899505766,0.4353338968723584,0.008116443542278771,9.601752710515786,0.029417501318931474,2.4275847856948753,extra_trees,2025,21880
2428,0.5613673805601318,0.6800684699086023,0.24359455767803426,0.577085811152579,0.8930462154163739,0.5237628242458884,2428,0.5613673805601318,0.5609555189456342,0.002265236106892554,0.8512487404488499,1141,0.4699341021416804,0.43908851884312006,-0.012581770611220157,-14.355800267402199,0.010273936590915167,2.373667091557261,mlp,2025,21880
2428,0.5605436573311368,0.6797615466289847,0.2434357690049398,0.5764925016063104,0.8865613910047097,0.5342071564372102,2428,0.5605436573311368,0.5609555189456342,0.0019583128272749883,0.8523038715994833,1093,0.45016474464579903,0.444647758462946,-0.0034724114789381295,-3.7953457464793754,0.03060220565281017,2.365257276885389,calibrated_gbm,2025,21880
2428,0.564662273476112,0.6787908945226843,0.24298089446439794,0.5797563876471312,0.9655100228694187,0.5289705661021116,2428,0.564662273476112,0.5609555189456342,0.0009876607209745591,0.8584907463777075,1132,0.46622734761120266,0.4381625441696113,-0.0075854486235410025,-8.586727841848415,0.03624630364982954,2.385414978780457,gbm_elo_offset,2025,21880
2428,0.5613673805601318,0.6803557221323586,0.24377815020931737,0.5721581976513691,0.873351656326733,0.5328356101317345,2428,0.5613673805601318,0.5609555189456342,0.0025524883306489166,0.8393756081939552,1128,0.4645799011532125,0.4370567375886525,-0.016871284239016352,-19.030808621610447,0.00957856555867525,2.35732639237508,margin_ridge,2025,21880
2428,0.5523064250411862,0.6825103931283323,0.24478734204556776,0.5738820763099974,0.6837580181064276,0.5310625807201482,2428,0.5523064250411862,0.5609555189456342,0.004707159326622579,0.8422048997363858,1156,0.47611202635914335,0.4532871972318339,-0.055211746778277046,-63.824779275688265,-0.010679496995035844,2.186073484959582,margin_gbm,2025,21880
2428,0.5580724876441515,0.6794742416065972,0.24331846237907573,0.577166468441127,0.9015216982882125,0.5317890605708705,2428,0.5580724876441515,0.5609555189456342,0.0016710078048874921,0.8659629753513618,1050,0.43245469522240526,0.4380952380952381,-0.009835324706930253,-10.327090942276765,0.028764464448268506,2.3770764799246833,ensemble,2025,21880
2428,0.5687808896210873,0.678330013542721,0.24278553149410625,0.5801924838343654,0.8871722196207843,0.5324669218107957,2428,0.5687808896210873,0.5609555189456342,0.0005267797410113406,0.876768325437812,994,0.40939044481054365,0.4557344064386318,-6.56091977956922e-05,-0.06521554260891804,0.05824126544392285,2.315921816265172,ensemble_elo,2025,21880
2161,0.5474317445627025,0.6871302800714614,0.24697866883143926,0.5575120213988631,0.721925150464767,0.5337072210614089,2159,0.5479388605836035,0.5599814729041223,0.003494646199216911,0.7785461701460147,1015,0.4701250578971746,0.4660098522167488,0.003611123232085064,3.66529008056634,-0.0038475789752200123,2.2186763241246257,elo,2026,24308
2161,0.5599259602036094,0.686626827138606,0.24673483865030674,0.5609496518561659,0.6896338711579516,0.5334886557364674,2159,0.5604446503010653,0.5599814729041223,0.0029446367522759642,0.8405860389656641,923,0.42751273737841594,0.4712892741061755,-0.010653472350946143,-9.83315497992329,-0.010249509495144221,2.1489778493719114,elo_sp,2026,24308
2159,0.5599814729041223,0.6833316660471579,0.24516818913756377,0.5722102972894351,0.836694863492992,0.5300216074706542,2159,0.5599814729041223,0.5599814729041223,0.0,1.0,7,0.003242241778601204,0.42857142857142855,-0.08285714285714287,-0.5800000000000001,0.16617322108078317,2.065714285714286,market,2026,24308
2161,0.5404905136510875,0.693784153230678,0.25016729955445544,0.539751789680924,0.4273268773845389,0.5394621872086318,2159,0.5409911996294581,0.5599814729041223,0.00991743534520717,0.5833936599798999,1362,0.6308476146364057,0.4544787077826725,-0.04074486330713208,-55.494503824313895,-0.030934968763612212,2.1721148345066035,log5_wpct,2026,24308
2161,0.5414160111059695,0.6941062122173386,0.25032271826934294,0.5381244556226131,0.42361095942848137,0.53837315707471,2159,0.5419175544233441,0.5599814729041223,0.010229327419505996,0.6057096237807478,1346,0.6234367762853172,0.46656760772659733,-0.0347874757126761,-46.82394230926202,-0.026455451605702198,2.1334837453088284,log5_pythag,2026,24308
2161,0.5215178158260064,0.7032053616417594,0.2543268682601776,0.5430459707913078,0.32362943617171513,0.516334086213202,2159,0.5220009263547939,0.5599814729041223,0.01955620023367588,0.7002095554481028,1501,0.6952292728114868,0.48567621585609594,-0.06255367043183721,-93.89305931818765,-0.06645689081389314,1.9892461989755668,runs_negbin,2026,24308
2161,0.5492827394724664,0.6851110019837157,0.24602079923182246,0.563852997919555,0.8389343289245283,0.5356776771811782,2159,0.5497915701713756,0.5599814729041223,0.0014679127419252591,0.8384256762377301,858,0.39740620657711906,0.46386946386946387,0.01173006450142102,10.064395342219235,0.05273850925072796,2.2501353637668147,logit_l2,2026,24308
2161,0.5525219805645535,0.6849830512755792,0.24595759250892216,0.5635283041882055,0.8511233348361289,0.5353376705722742,2159,0.5530338119499768,0.5599814729041223,0.0013377000089905833,0.8417068359459648,853,0.39509031959240387,0.4618991793669402,0.013085404427686841,11.161849976816875,0.054410342721579526,2.2573449415175495,logit_enet,2026,24308
2161,0.5455807496529385,0.6863855573138177,0.24662134404603644,0.5610243829530637,0.7449084646137313,0.5335513995673687,2159,0.5460861509958314,0.5599814729041223,0.0027412281883296696,0.8406756294887238,860,0.3983325613710051,0.45465116279069767,-0.011035545410938343,-9.490569053406976,0.006963417661808273,2.224003885492267,lightgbm,2026,24308
2161,0.5520592318371125,0.6862260589925956,0.24654423177887724,0.5615088466157121,0.7631880523218292,0.5336712695613386,2159,0.5525706345530338,0.5599814729041223,0.0025796284612544795,0.8399034262574331,849,0.39323761000463175,0.4452296819787986,-0.027097758762027295,-23.005997188961175,0.007082973778899083,2.2390173628828096,xgboost,2026,24308
2161,0.5539102267468764,0.685950570157986,0.246415024935636,0.5611437809124753,0.8121563162532548,0.5326522787532261,2159,0.554423344140806,0.5599814729041223,0.0023517490642676053,0.8512702904898262,844,0.3909217230199166,0.4395734597156398,-0.025277279428866886,-21.334023837963652,0.014665403227642218,2.291796990647255,random_forest,2026,24308
2161,0.5552984729291994,0.6855436737331926,0.24621602081900099,0.5609943187186794,0.9726904999719728,0.5326480316320474,2159,0.555812876331635,0.5599814729041223,0.0019326870883326075,0.8443889441453916,918,0.4251968503937008,0.4324618736383442,-0.006630659565693017,-6.08694548130619,0.021719832362353815,2.363008114771549,extra_trees,2026,24308
2161,0.5437297547431744,0.6861472794609212,0.24653690404145695,0.5601516611777964,0.7649320136586585,0.5230634406264253,2159,0.5442334414080593,0.5599814729041223,0.0025726192962002292,0.8304052413501477,923,0.42751273737841594,0.4442036836403034,-0.029138451569385316,-26.894790798542648,0.027179930520457623,2.273153603365297,mlp,2026,24308
2161,0.5478944932901435,0.6858780616518549,0.2463776017150713,0.5617278860376542,0.8174406566033909,0.5335923165730821,2159,0.5484020379805465,0.5599814729041223,0.0022608312395338004,0.8438446206087112,849,0.39323761000463175,0.44876325088339225,-0.004792706994717049,-4.069008238514774,0.03173788786616622,2.284309288978519,calibrated_gbm,2026,24308
2161,0.5557612216566404,0.6846087380041072,0.24577302141226423,0.5650083234980339,0.9306515910504932,0.5288867653252471,2159,0.556276053728578,0.5599814729041223,0.0010314301212474009,0.8435393550242043,885,0.4099119962945808,0.43389830508474575,-0.016376109476355052,-14.49285688657422,0.04545052014699345,2.326426626374472,gbm_elo_offset,2026,24308
2161,0.5529847292919945,0.6850424555601231,0.2459865232105962,0.5642936536978149,0.8418492997560422,0.5345475450026979,2159,0.5534969893469198,0.5599814729041223,0.0013853203898910316,0.832020132798636,871,0.4034275127373784,0.452353616532721,-0.014154560919833975,-12.328622561175392,0.04367656898744449,2.2533215380049394,margin_ridge,2026,24308
2161,0.5520592318371125,0.687480704311012,0.24713148468299528,0.5619357587439678,0.6397985245212523,0.5328302871356748,2159,0.5525706345530338,0.5599814729041223,0.0037756984917433067,0.8326853430921587,952,0.4409448818897638,0.4726890756302521,-0.03730034505225571,-35.50992848974744,0.0057961095149477075,2.1049940396036497,margin_gbm,2026,24308
2161,0.5529847292919945,0.6852271364958812,0.24606933644188797,0.5636133430226066,0.8440955670408676,0.5324053347209601,2159,0.5534969893469198,0.5599814729041223,0.0015982600394673918,0.8575131183341473,810,0.37517369152385366,0.4444444444444444,-0.010115832391944373,-8.193824237474942,0.04190124583919459,2.2972022455243315,ensemble,2026,24308
2161,0.5562239703840814,0.685354823835337,0.24612827589283393,0.5634080472506687,0.8004989254120356,0.5328634968139687,2159,0.556739231125521,0.5599814729041223,0.001704444535739591,0.8638382881113446,804,0.37239462714219546,0.4527363184079602,-0.013778554177951662,-11.077957559073136,0.02962636086522836,2.252178918413352,ensemble_elo,2026,24308
