epoch,train_loss,val_loss,val_pr_auc
1,1.2600482378486109,0.6845030784606934,0.08946132195179698
2,1.155334075321687,0.6566375494003296,0.09540222494761659
3,1.1072305167832457,0.6602402925491333,0.08434777795917998
4,1.0614007586026177,0.5770244002342224,0.08640407175959608
5,1.0251149587463915,0.6005061268806458,0.08717765866347438
6,0.9808339742965172,0.6700645685195923,0.0944541161029517
7,0.9583127751922909,0.6517828702926636,0.0951819756021092
