epoch,train_loss,val_loss,val_pr_auc
1,1.468164586114935,0.5718526244163513,0.06329920710249475
2,1.239565240307977,0.4061601459980011,0.07591399490666782
3,1.1124366598106674,0.5718002319335938,0.09363527528529524
4,0.9624963507367219,0.43888115882873535,0.10176508375853154
5,0.7790420977682944,0.4513741731643677,0.08142628797118026
6,0.7456998095762564,0.5207346081733704,0.0910098009580342
7,0.5827436670307865,0.24977390468120575,0.0991328543754171
8,0.5761620676447112,0.36012008786201477,0.07524995168695449
9,0.4948569322163658,0.2876783609390259,0.07009591043872619
