up,l1_imbalance,near_imbalance,depth_imbalance,l1_bid_usd,l1_ask_usd,log_bid_usd_within_2t,log_ask_usd_within_2t,log_bid_depth,log_ask_depth
1,0.9324264526367188,0.6509646773338318,-0.18265099823474884,10583.017578125,370.0690002441406,9.267380714416504,7.713791370391846,9.513964653015137,9.883389472961426
1,-0.9168173670768738,-0.9179742932319641,-0.51959627866745,11.500000953674316,264.99993896484375,2.525728702545166,5.598051071166992,5.677024841308594,6.826253890991211
0,-0.3973383605480194,0.5941818952560425,-0.2877047061920166,8.5,19.708200454711914,7.380268573760986,6.013881683349609,7.488920211791992,8.080794334411621
1,-0.2715446949005127,0.0,-0.9792819619178772,2.240000009536743,3.9099998474121094,0.0,0.0,5.223485946655273,9.777626037597656
1,-0.9305543303489685,-0.9314243793487549,-0.985857367515564,7.7999982833862305,216.836181640625,2.1747515201568604,5.39674186706543,6.107600688934326,11.049995422363281
1,-0.1188809797167778,0.0,-0.9131743311882019,283.50006103515625,359.9999694824219,0.0,0.0,6.941141605377197,10.03283405303955
1,-0.05343049392104149,0.0,-0.8080134391784668,376.6400146484375,419.1600036621094,0.0,0.0,7.0121541023254395,9.253907203674316
0,-0.9519314765930176,0.0,-0.9972697496414185,2.322000026702881,94.28999328613281,0.0,0.0,3.0187160968780518,9.563826560974121
1,-0.26137375831604004,0.0,-0.6648898124694824,29.60099983215332,50.550498962402344,0.0,0.0,4.043943881988525,5.632899761199951
1,0.31417807936668396,0.31417807936668396,-0.23826627433300018,21.078298568725586,11.0,3.094595193862915,2.4849066734313965,6.400251388549805,6.885482311248779
1,-0.7377254962921143,0.0,-0.9890557527542114,3.0,19.87679672241211,0.0,0.0,5.266759395599365,10.46420669555664
0,0.3422381579875946,0.2682182788848877,-0.5829232931137085,1693.7100830078125,830.0001831054688,8.406196594238281,7.85647439956665,8.608146667480469,9.941770553588867
1,0.4610133171081543,0.0,-0.9639612436294556,20.330001831054688,7.5,0.0,0.0,3.0603489875793457,7.0113677978515625
1,0.3567962050437927,0.0,-0.5538476705551147,5.590000152587891,2.6499996185302734,0.0,0.0,5.599754333496094,6.844943046569824
1,0.9482186436653137,0.6037480235099792,-0.4423287808895111,10492.1923828125,278.87060546875,9.311631202697754,7.913857936859131,9.368895530700684,10.319087982177734
1,-0.2089201658964157,-0.2089201658964157,-0.9488765597343445,60.65999984741211,92.69999694824219,4.121635437011719,4.540098190307617,4.986820697784424,8.620916366577148
1,-0.18644073605537415,0.0,-0.8502090573310852,240.00001525878906,350.00006103515625,0.0,0.0,5.548608303070068,8.058837890625
1,-0.8519842624664307,-0.8786328434944153,-0.07505397498607635,831.4799194335938,10403.5361328125,6.724409103393555,9.462763786315918,9.396677017211914,9.547056198120117
1,0.08599049597978592,0.0,0.5347496867179871,16.218399047851562,13.65000057220459,0.0,0.0,3.829252004623413,2.6844403743743896
0,0.2549922466278076,0.44335290789604187,0.6703190207481384,758.7159423828125,450.4006042480469,7.063786029815674,6.1123552322387695,7.733220100402832,6.1123552322387695
0,0.9798984527587891,-0.5505985021591187,-0.053364191204309464,785.0000610351562,7.969999313354492,7.075193405151367,8.313072204589844,8.384239196777344,8.491045951843262
0,-0.3417230546474457,0.0,0.8303155303001404,3.4000000953674316,6.929999351501465,0.0,0.0,4.327451705932617,2.070652961730957
1,0.9678518772125244,-0.07190419733524323,-0.2576947808265686,202.0000457763672,3.3000001907348633,5.313206195831299,5.456602096557617,5.559334754943848,6.085030555725098
1,-0.8322147727012634,0.0,-0.9998989701271057,0.11999999731779099,1.3104000091552734,0.0,0.0,0.11332868039608002,7.774174690246582
1,0.98468416929245,0.0,-0.8944846987724304,311.00006103515625,2.3999998569488525,0.0,0.0,6.808936595916748,9.69573974609375
1,0.1518625169992447,-0.09892946481704712,-0.9637812972068787,1.005000114440918,0.7400000095367432,0.6956441402435303,0.8000625371932983,0.6956441402435303,4.016225814819336
0,-0.021516071632504463,-0.12893757224082947,-0.6772862672805786,930.0000610351562,970.8999633789062,6.85969877243042,7.118777751922607,7.193422794342041,8.840982437133789
1,0.503547191619873,-0.12026559561491013,-0.045661456882953644,4151.27392578125,1370.69970703125,8.639813423156738,8.881476402282715,9.061197280883789,9.152573585510254
1,-0.5919449925422668,-0.5919449925422668,-0.925713062286377,99.99999237060547,390.1299743652344,4.6151204109191895,5.9690399169921875,5.5995683670043945,8.851120948791504
1,-0.06707331538200378,1.0,-0.9485910534858704,244.79995727539062,280.0000305175781,5.504518032073975,0.0,6.040849685668945,9.673580169677734
0,0.564439058303833,-1.0,-0.27341794967651367,13.109999656677246,3.6500000953674316,0.0,1.5368672609329224,6.868785858154297,7.429447650909424
0,-0.9909931421279907,1.0,-0.4506673216819763,1.9000000953674316,420.0000915527344,1.0647107362747192,0.0,7.482619285583496,8.453344345092773
1,0.8431481122970581,-0.5801118016242981,-0.9985929131507874,10.000000953674316,0.8509999513626099,2.426924467086792,3.685147523880005,2.429746389389038,9.596345901489258
0,-0.04672902822494507,-0.04672902822494507,-0.883289098739624,255.0,280.0000305175781,5.545177459716797,5.638354778289795,6.130767345428467,8.90980052947998
0,-0.3670886158943176,0.0,-0.763763964176178,15.500001907348633,33.480003356933594,0.0,0.0,3.3357625007629395,5.314830780029297
1,0.9564028978347778,-0.03411191329360008,-0.430487722158432,5310.669921875,118.34479522705078,9.245716094970703,9.313960075378418,9.252768516540527,10.173701286315918
1,0.652004599571228,0.0,-0.8498783111572266,11.84000015258789,2.4941000938415527,0.0,0.0,5.5884833335876465,8.096468925476074
0,-0.1428571492433548,0.0,-0.6020908355712891,3.0,4.0,0.0,0.0,4.653081893920898,6.038732528686523
1,-0.3365897238254547,0.0,0.6867312788963318,13.500001907348633,27.19879913330078,0.0,0.0,4.993464469909668,3.3392794132232666
1,0.363294780254364,-0.26319411396980286,-0.8925327658653259,41.000003814697266,19.148401260375977,3.976311445236206,4.507539749145508,4.169421672821045,7.02321720123291
1,-0.9968166351318359,0.0,-0.9795251488685608,0.10999999940395355,68.99999237060547,0.0,0.0,3.40999174118042,7.948156833648682
1,-0.04635386914014816,-0.28999319672584534,-0.13543690741062164,4476.9404296875,4912.16162109375,8.47635555267334,9.073379516601562,9.49128246307373,9.763813018798828
0,-0.8416551947593689,0.03123738057911396,-0.11448919028043747,342.1860046386719,3979.848876953125,9.554719924926758,9.492229461669922,9.664851188659668,9.894824981689453
1,-0.8250951170921326,0.0,-0.7498557567596436,2.299999713897705,24.000001907348633,0.0,0.0,3.7990691661834717,5.724943161010742
1,-0.6415128707885742,0.0,-0.9329053163528442,5.0,22.895002365112305,0.0,0.0,2.6397714614868164,5.929058074951172
1,-0.9359145164489746,-0.08538860827684402,-0.0744120180606842,11.999999046325684,362.49993896484375,8.207656860351562,8.37880802154541,8.267437934875488,8.416501998901367
1,0.7187500596046448,0.8548387289047241,-0.7605960369110107,110.00001525878906,18.0,5.442417621612549,2.944438934326172,5.558216094970703,7.550134181976318
1,0.5309930443763733,0.8596733808517456,-0.06578239053487778,1695.3658447265625,519.3612670898438,8.836928367614746,6.254523277282715,9.048269271850586,9.180009841918945
1,0.8948867321014404,0.8948867321014404,-0.8441635966300964,1196.9996337890625,66.40000915527344,7.088408470153809,4.2106451988220215,7.144130706787109,9.614381790161133
1,-0.5789473652839661,0.0,-0.9884485602378845,1.0,3.75,0.0,0.0,1.0925941467285156,5.835330963134766
1,-0.16562922298908234,-0.16562922298908234,-0.9614231586456299,14.04999828338623,19.628070831298828,2.7113778591156006,3.0266528129577637,3.3985815048217773,7.294043064117432
1,-0.47370919585227966,-0.2871420979499817,-0.3074803352355957,6201.79736328125,17366.150390625,9.396398544311523,9.987258911132812,9.793583869934082,10.429078102111816
1,0.8998716473579407,0.9868215918540955,-0.15683969855308533,370.0,19.5,7.986464500427246,3.0204248428344727,8.380566596984863,8.696794509887695
0,-0.8597937226295471,0.0,-0.9889159798622131,3.4000000953674316,45.099998474121094,0.0,0.0,2.582237482070923,7.6939287185668945
1,-0.5039165019989014,0.0,0.2910394072532654,0.9499999284744263,2.880000114440918,0.0,0.0,6.346505641937256,5.748540878295898
1,-0.9661017656326294,0.0,-0.9672723412513733,0.5999999046325684,34.79999923706055,0.0,0.0,2.1349825859069824,6.107551574707031
1,-0.39563095569610596,-0.1466500610113144,-0.12722615897655487,104.58001708984375,241.49996948242188,7.208289623260498,7.503530502319336,7.35518741607666,7.610881805419922
0,-0.8357511162757874,0.10880916565656662,-0.01731191948056221,299.9970397949219,3352.9599609375,8.336321830749512,8.117897033691406,8.353973388671875,8.388592720031738
0,-0.021052567288279533,-1.0,-0.12490091472864151,930.0000610351562,969.9999389648438,0.0,6.878326416015625,7.161644458770752,7.412585258483887
1,0.044466372579336166,0.044466372579336166,-0.9992594122886658,3.0605998039245605,2.8000001907348633,1.4013307094573975,1.3350011110305786,2.0308525562286377,9.791160583496094
0,-0.5894167423248291,0.0,-0.810589611530304,95.85601806640625,371.070068359375,0.0,0.0,5.089775562286377,7.341736793518066
0,0.0390714667737484,0.0,-0.34103459119796753,134.3000030517578,124.20002746582031,0.0,0.0,6.956307411193848,7.666348457336426
0,0.7966194748878479,-0.6372349858283997,-0.8922680020332336,74.9988021850586,8.49000072479248,4.33071756362915,5.8274312019348145,4.8584065437316895,7.716944217681885
0,0.9139741063117981,-0.04714372009038925,-0.4600588083267212,930.0000610351562,41.80000305175781,7.244778156280518,7.339071273803711,7.3218793869018555,8.316234588623047
1,-0.9152691960334778,0.0,0.04400036484003067,1.4399998188018799,32.54999542236328,0.0,0.0,7.1391401290893555,7.0511555671691895
1,-0.1612902730703354,0.0,-0.9915198087692261,65.00000762939453,90.0,0.0,0.0,4.553139686584473,10.00151538848877
0,0.2360381931066513,0.25994250178337097,-0.563772439956665,229.60003662109375,141.90957641601562,5.4914140701293945,4.962212085723877,6.022181987762451,7.297124862670898
1,0.7327445149421692,0.0,-0.5430890917778015,74.55998229980469,11.500000953674316,0.0,0.0,5.478298664093018,6.692407608032227
1,-0.8845700621604919,0.0,-0.6361008286476135,4.90000057220459,80.00000762939453,0.0,0.0,4.030339241027832,5.519620895385742
1,-0.6491227746009827,0.0,-0.9202460050582886,5.0,23.499998092651367,0.0,0.0,1.7917594909667969,4.798972129821777
0,0.5355225205421448,0.7522857189178467,-0.7161687612533569,69.93000030517578,21.152997970581055,5.245338439941406,3.3204572200775146,5.379298210144043,7.174911975860596
0,-0.06976743787527084,-0.06976743787527084,0.287483811378479,10.000000953674316,11.500000953674316,2.397895336151123,2.525728702545166,5.6277079582214355,5.038963794708252
1,-0.022222263738512993,-0.02364923804998398,-0.0854606106877327,11.0,11.500000953674316,8.058932304382324,8.10622501373291,8.061111450195312,8.232400894165039
1,0.9181585907936096,0.11016691476106644,-0.11907302588224411,187.50001525878906,8.0,5.951579570770264,5.730991840362549,5.969309329986572,6.2080464363098145
