slug,ts,signed,market_type,lag_s,null_lag_s
mlb-cle-min-2026-09-11,1789174053600.0,1,total,31.867,110.7877548828125
mlb-cle-min-2026-09-11,1789174214400.0,-1,total,77.382,68.32515771484375
mlb-cle-min-2026-09-11,1789175638200.0,-1,total,105.387,101.33658642578125
mlb-cle-min-2026-09-11,1789176041200.0,1,total,196.715,40.68120971679687
mlb-cle-min-2026-09-11,1789179526600.0,1,total,173.318,72.7277607421875
mlb-col-det-2026-09-11,1789166940600.0,1,moneyline,188.216,18.427369384765626
mlb-col-det-2026-09-11,1789168766200.0,1,moneyline,222.638,28.748577392578124
mlb-col-det-2026-09-11,1789169078800.0,-1,moneyline,141.271,134.50961865234376
mlb-col-det-2026-09-11,1789169172200.0,-1,moneyline,81.977,117.24373583984375
mlb-col-det-2026-09-11,1789169635400.0,1,moneyline,109.537,334.7481115722656
mlb-col-det-2026-09-11,1789170102400.0,-1,moneyline,61.9,41.32859033203125
mlb-col-det-2026-09-11,1789170202200.0,1,moneyline,99.071,5.287935546875
mlb-col-det-2026-09-11,1789170414600.0,-1,moneyline,143.717,216.88286596679689
mlb-col-det-2026-09-11,1789170458000.0,1,moneyline,27.318,46.9757626953125
mlb-col-det-2026-09-11,1789170542400.0,-1,moneyline,111.718,35.092339599609375
mlb-col-det-2026-09-11,1789170864200.0,1,moneyline,54.692,184.0979111328125
mlb-col-det-2026-09-11,1789170918400.0,-1,moneyline,108.892,116.87470727539062
mlb-col-det-2026-09-11,1789171433600.0,-1,moneyline,129.639,41.14645483398437
mlb-col-det-2026-09-11,1789171520800.0,-1,moneyline,75.13,7.454683349609375
mlb-col-det-2026-09-11,1789172055600.0,1,moneyline,87.417,46.74650073242187
mlb-col-det-2026-09-11,1789172282000.0,-1,moneyline,163.836,26.451384521484375
mlb-col-det-2026-09-11,1789167488000.0,-1,spread,127.41,32.01171118164063
mlb-col-det-2026-09-11,1789167846200.0,-1,spread,139.742,129.1892607421875
mlb-col-det-2026-09-11,1789167912600.0,-1,spread,22.328,86.54612158203125
mlb-col-det-2026-09-11,1789170035400.0,1,spread,37.228,6.39681982421875
mlb-col-det-2026-09-11,1789170382000.0,-1,spread,111.117,180.404732421875
mlb-col-det-2026-09-11,1789170983600.0,1,spread,40.925,128.98167993164063
mlb-col-det-2026-09-11,1789171027600.0,1,spread,84.925,34.70239111328125
mlb-col-det-2026-09-11,1789172358800.0,-1,spread,240.636,33.7542783203125
mlb-col-det-2026-09-11,1789172395800.0,1,spread,277.636,63.80991821289062
mlb-col-det-2026-09-11,1789172867400.0,1,spread,132.754,34.81041137695313
mlb-col-det-2026-09-11,1789166587200.0,-1,total,48.719,11.4992490234375
mlb-col-det-2026-09-11,1789167670800.0,-1,total,60.209,93.67993237304688
mlb-col-det-2026-09-11,1789168117200.0,1,total,71.793,70.36032568359374
mlb-col-det-2026-09-11,1789168437800.0,-1,total,25.175,64.64375463867188
mlb-col-det-2026-09-11,1789169215600.0,1,total,33.373,31.39548681640625
mlb-col-det-2026-09-11,1789169855600.0,-1,total,21.607,21.4191103515625
mlb-col-det-2026-09-11,1789170240800.0,-1,total,137.671,153.17257055664064
mlb-col-det-2026-09-11,1789171149600.0,1,total,110.888,64.80671044921876
mlb-col-det-2026-09-11,1789171185400.0,-1,total,146.688,67.376861328125
mlb-col-det-2026-09-11,1789171293200.0,-1,total,60.974,60.092904052734376
mlb-col-det-2026-09-11,1789174302800.0,-1,total,58.792,2.81029052734375
mlb-col-det-2026-09-11,1789175215800.0,1,total,98.65,71.74035791015625
mlb-col-det-2026-09-11,1789172244000.0,-1,spread,125.836,130.71707495117187
mlb-col-det-2026-09-11,1789173476200.0,1,spread,28.3,140.2832841796875
mlb-col-det-2026-09-11,1789174753400.0,-1,spread,199.507,105.27370849609375
mlb-col-det-2026-09-11,1789170034400.0,-1,spread,36.228,140.80657885742187
mlb-col-det-2026-09-11,1789168304400.0,-1,spread,158.557,12.07949072265625
mlb-col-det-2026-09-11,1789170484000.0,1,spread,53.318,54.32705639648437
mlb-col-det-2026-09-11,1789170827800.0,-1,spread,18.292,77.50613623046875
mlb-col-det-2026-09-11,1789166496200.0,-1,total,,49.4801416015625
mlb-col-det-2026-09-11,1789167512800.0,1,total,19.672,27.202482177734375
mlb-col-det-2026-09-11,1789168408200.0,-1,total,26.057,36.1196826171875
mlb-col-det-2026-09-11,1789169995000.0,-1,total,161.007,110.40416455078125
mlb-col-det-2026-09-11,1789171914800.0,-1,total,50.528,83.01199096679687
mlb-col-det-2026-09-11,1789173113000.0,1,total,203.915,64.16178735351562
mlb-col-det-2026-09-11,1789175184200.0,-1,total,67.05,79.01155346679687
mlb-col-det-2026-09-11,1789175214200.0,-1,total,97.05,54.609048583984375
mlb-col-det-2026-09-11,1789175677400.0,-1,total,15.915,0.209326904296875
mlb-col-det-2026-09-11,1789175714200.0,-1,total,13.067,98.69754956054688
mlb-col-det-2026-09-11,1789168938200.0,-1,total,0.671,7.970545654296875
mlb-col-det-2026-09-11,1789171174600.0,1,total,135.888,27.1752958984375
mlb-cws-stl-2026-09-11,1789176686000.0,-1,moneyline,129.297,104.07970043945312
mlb-cws-stl-2026-09-11,1789176860400.0,-1,moneyline,74.225,65.131943359375
mlb-cws-stl-2026-09-11,1789177305600.0,1,moneyline,6.527,44.88400732421875
mlb-cws-stl-2026-09-11,1789177723200.0,1,moneyline,137.278,9.849888671875
mlb-cws-stl-2026-09-11,1789178214600.0,1,moneyline,142.633,74.44630126953125
mlb-cws-stl-2026-09-11,1789178798600.0,1,moneyline,93.258,141.1540576171875
mlb-cws-stl-2026-09-11,1789179343000.0,1,moneyline,45.489,79.54867260742188
mlb-cws-stl-2026-09-11,1789179491400.0,-1,moneyline,62.896,9.33256103515625
mlb-cws-stl-2026-09-11,1789179719800.0,1,moneyline,140.993,19.940523193359375
mlb-cws-stl-2026-09-11,1789179964600.0,-1,moneyline,15.976,165.68677001953125
mlb-cws-stl-2026-09-11,1789180047000.0,-1,moneyline,98.376,73.48522607421874
mlb-cws-stl-2026-09-11,1789180922600.0,-1,moneyline,156.658,24.338705322265625
mlb-cws-stl-2026-09-11,1789182743600.0,-1,moneyline,239.87,68.69114892578125
mlb-cws-stl-2026-09-11,1789183193200.0,1,moneyline,144.655,314.6933420410156
mlb-cws-stl-2026-09-11,1789183958800.0,1,moneyline,132.473,19.01843994140625
mlb-cws-stl-2026-09-11,1789184153800.0,-1,moneyline,187.362,173.49109619140626
mlb-cws-stl-2026-09-11,1789184183800.0,-1,moneyline,24.764,120.04604638671876
mlb-cws-stl-2026-09-11,1789179463600.0,1,spread,35.096,27.476209228515625
mlb-cws-stl-2026-09-11,1789180530200.0,-1,spread,32.804,119.43279809570312
mlb-cws-stl-2026-09-11,1789181524200.0,-1,spread,71.74,81.80915747070313
mlb-cws-stl-2026-09-11,1789179239800.0,1,total,119.449,39.10033032226563
mlb-cws-stl-2026-09-11,1789179993800.0,-1,total,45.176,38.52741918945313
mlb-cws-stl-2026-09-11,1789180273000.0,-1,total,127.003,24.3383828125
mlb-cws-stl-2026-09-11,1789180732000.0,1,total,89.513,90.2577109375
mlb-cws-stl-2026-09-11,1789182695000.0,1,total,191.27,182.619423828125
mlb-cws-stl-2026-09-11,1789178408000.0,-1,spread,84.809,130.43883178710936
mlb-cws-stl-2026-09-11,1789176356600.0,-1,spread,2.786,48.6361728515625
mlb-cws-stl-2026-09-11,1789179489800.0,-1,spread,61.296,97.71218310546875
mlb-cws-stl-2026-09-11,1789182102400.0,1,spread,124.694,27.9571865234375
mlb-cws-stl-2026-09-11,1789179251800.0,1,spread,131.449,97.2969970703125
mlb-cws-stl-2026-09-11,1789179993800.0,1,spread,45.176,74.0605390625
mlb-cws-stl-2026-09-11,1789180160800.0,-1,spread,14.803,95.81383642578125
mlb-cws-stl-2026-09-11,1789182029200.0,-1,spread,51.494,49.171772705078126
mlb-cws-stl-2026-09-11,1789183221800.0,1,spread,16.586,35.386771240234374
mlb-cws-stl-2026-09-11,1789183819000.0,-1,spread,123.721,60.33904809570313
mlb-cws-stl-2026-09-11,1789184528400.0,-1,spread,127.96,17.56635693359375
mlb-cws-stl-2026-09-11,1789185336800.0,-1,spread,40.642,16.151763427734377
mlb-cws-stl-2026-09-11,1789178232200.0,1,total,160.233,19.791828369140624
mlb-cws-stl-2026-09-11,1789179569800.0,-1,total,141.296,107.05403002929687
mlb-cws-stl-2026-09-11,1789180632800.0,-1,total,135.404,27.221788818359375
mlb-cws-stl-2026-09-11,1789181564200.0,-1,total,111.74,11.167677978515625
mlb-cws-stl-2026-09-11,1789178693600.0,-1,total,19.132,36.73645971679687
mlb-cws-stl-2026-09-11,1789180289200.0,-1,total,7.435,91.8928125
mlb-cws-stl-2026-09-11,1789182187000.0,-1,total,62.565,130.86925170898436
mlb-cws-stl-2026-09-11,1789182261000.0,1,total,136.565,209.49686083984375
mlb-hou-tb-2026-09-11,1789168422000.0,-1,moneyline,0.862,49.39602758789062
mlb-hou-tb-2026-09-11,1789169778200.0,-1,moneyline,144.043,60.3912841796875
mlb-hou-tb-2026-09-11,1789170143600.0,1,moneyline,138.446,171.00923657226562
mlb-hou-tb-2026-09-11,1789170250600.0,1,moneyline,245.446,130.6954716796875
mlb-hou-tb-2026-09-11,1789170507000.0,-1,moneyline,149.923,75.59919189453124
mlb-hou-tb-2026-09-11,1789170736400.0,-1,moneyline,152.141,110.78429760742188
mlb-hou-tb-2026-09-11,1789170810600.0,1,moneyline,226.341,20.379686279296877
mlb-hou-tb-2026-09-11,1789171057200.0,-1,moneyline,234.405,78.82210205078125
mlb-hou-tb-2026-09-11,1789171591400.0,1,moneyline,158.753,133.68731811523438
mlb-hou-tb-2026-09-11,1789172324000.0,-1,moneyline,42.859,84.16993212890625
mlb-hou-tb-2026-09-11,1789172472400.0,-1,moneyline,99.216,94.5510244140625
mlb-hou-tb-2026-09-11,1789173364400.0,-1,moneyline,293.575,3.845244873046875
mlb-hou-tb-2026-09-11,1789174146800.0,-1,moneyline,166.612,37.051463134765626
mlb-hou-tb-2026-09-11,1789174217000.0,-1,moneyline,57.017,26.187761474609374
mlb-hou-tb-2026-09-11,1789174715000.0,1,moneyline,119.436,7.980001220703125
mlb-hou-tb-2026-09-11,1789175036400.0,1,moneyline,152.555,60.12595166015625
mlb-hou-tb-2026-09-11,1789176150400.0,-1,moneyline,29.492,33.3627255859375
mlb-hou-tb-2026-09-11,1789176568200.0,1,moneyline,239.38,45.56838916015625
mlb-hou-tb-2026-09-11,1789170319000.0,-1,spread,54.806,32.57284521484375
mlb-hou-tb-2026-09-11,1789170581800.0,-1,spread,224.723,32.26802172851563
mlb-hou-tb-2026-09-11,1789171058200.0,1,spread,235.405,17.5507998046875
mlb-hou-tb-2026-09-11,1789176032800.0,-1,spread,25.932,48.2750498046875
mlb-hou-tb-2026-09-11,1789172476400.0,-1,total,103.216,106.22717651367188
mlb-hou-tb-2026-09-11,1789172713200.0,-1,total,70.422,17.540413330078124
mlb-hou-tb-2026-09-11,1789169080000.0,1,spread,133.687,226.3631433105469
mlb-hou-tb-2026-09-11,1789171594400.0,1,spread,161.753,11.896782958984375
mlb-hou-tb-2026-09-11,1789172026800.0,-1,spread,147.177,90.27700854492187
mlb-hou-tb-2026-09-11,1789170952200.0,-1,spread,129.405,119.9807880859375
mlb-hou-tb-2026-09-11,1789171056000.0,-1,spread,233.205,14.213312255859375
mlb-hou-tb-2026-09-11,1789171575400.0,-1,spread,142.753,109.86933227539062
mlb-hou-tb-2026-09-11,1789168299400.0,-1,total,,97.87617333984375
mlb-hou-tb-2026-09-11,1789169331800.0,-1,total,94.204,5.322103515625
mlb-hou-tb-2026-09-11,1789171424200.0,-1,total,120.64,145.90397265625
mlb-hou-tb-2026-09-11,1789173420600.0,-1,total,45.48,27.39376318359375
mlb-hou-tb-2026-09-11,1789174186800.0,-1,total,26.817,69.86766577148437
mlb-hou-tb-2026-09-11,1789169301200.0,-1,total,63.604,38.17779223632812
mlb-hou-tb-2026-09-11,1789169336800.0,-1,total,99.204,168.64079418945312
mlb-hou-tb-2026-09-11,1789171306000.0,1,total,2.44,142.50546997070313
mlb-kc-bos-2026-09-11,1789168607400.0,-1,moneyline,128.538,113.64042749023437
mlb-kc-bos-2026-09-11,1789169125800.0,1,moneyline,107.363,32.37975512695313
mlb-kc-bos-2026-09-11,1789169337800.0,1,moneyline,53.444,64.62129809570312
mlb-kc-bos-2026-09-11,1789170020400.0,1,moneyline,0.906,59.131615234375
mlb-kc-bos-2026-09-11,1789170593200.0,-1,moneyline,139.696,92.72162329101562
mlb-kc-bos-2026-09-11,1789172024400.0,1,moneyline,63.181,15.433685791015625
mlb-kc-bos-2026-09-11,1789173358800.0,1,moneyline,154.206,9.924365966796875
mlb-kc-bos-2026-09-11,1789173805400.0,1,moneyline,71.866,228.6274228515625
mlb-kc-bos-2026-09-11,1789174068600.0,-1,moneyline,138.349,9.98494775390625
mlb-kc-bos-2026-09-11,1789174441200.0,1,moneyline,29.688,91.45288159179688
mlb-kc-bos-2026-09-11,1789174475600.0,1,moneyline,64.088,58.41087890625
mlb-kc-bos-2026-09-11,1789174706600.0,-1,moneyline,20.76,6.052673095703125
mlb-kc-bos-2026-09-11,1789174920200.0,-1,moneyline,28.21,41.857517578125
mlb-kc-bos-2026-09-11,1789176527000.0,1,moneyline,12.097,64.84634985351562
mlb-kc-bos-2026-09-11,1789176557000.0,1,moneyline,42.097,81.805396484375
mlb-kc-bos-2026-09-11,1789176634800.0,-1,moneyline,119.897,68.02295239257812
mlb-kc-bos-2026-09-11,1789176774000.0,1,moneyline,259.097,137.17068359375
mlb-kc-bos-2026-09-11,1789176811600.0,1,moneyline,29.158,44.96214990234375
mlb-kc-bos-2026-09-11,1789176856800.0,1,moneyline,74.358,38.90588891601563
mlb-kc-bos-2026-09-11,1789176886800.0,1,moneyline,104.358,3.760097412109375
mlb-kc-bos-2026-09-11,1789177135200.0,1,moneyline,242.942,11.695075927734376
mlb-kc-bos-2026-09-11,1789169126000.0,-1,spread,107.563,24.888232421875
mlb-kc-bos-2026-09-11,1789171476000.0,1,spread,99.389,64.47403588867188
mlb-kc-bos-2026-09-11,1789173998000.0,-1,spread,67.749,242.08326611328124
mlb-kc-bos-2026-09-11,1789175957200.0,-1,spread,68.544,131.24962329101564
mlb-kc-bos-2026-09-11,1789168679800.0,1,total,59.321,58.34139013671875
mlb-kc-bos-2026-09-11,1789169342600.0,-1,total,58.244,43.1449765625
mlb-kc-bos-2026-09-11,1789170752600.0,-1,total,152.094,27.85888232421875
mlb-kc-bos-2026-09-11,1789172990000.0,1,total,95.497,23.066067138671876
mlb-kc-bos-2026-09-11,1789173096600.0,1,total,103.578,123.45165112304687
mlb-kc-bos-2026-09-11,1789174405000.0,-1,total,130.927,118.62181567382812
mlb-kc-bos-2026-09-11,1789175201400.0,-1,total,62.761,172.10129150390625
mlb-kc-bos-2026-09-11,1789168930600.0,-1,spread,0.776,71.74028564453126
mlb-kc-bos-2026-09-11,1789171495000.0,1,spread,118.389,99.3267734375
mlb-kc-bos-2026-09-11,1789170512000.0,1,spread,58.496,47.88536303710937
mlb-kc-bos-2026-09-11,1789172349200.0,-1,spread,314.028,156.53699853515624
mlb-kc-bos-2026-09-11,1789176200800.0,1,spread,156.198,140.09688500976563
mlb-kc-bos-2026-09-11,1789176471400.0,-1,spread,47.864,65.94608715820313
mlb-kc-bos-2026-09-11,1789177090000.0,1,spread,197.742,6.791294921875
mlb-kc-bos-2026-09-11,1789177625400.0,-1,spread,50.693,150.552322265625
mlb-kc-bos-2026-09-11,1789171172600.0,-1,spread,181.476,3.071328857421875
mlb-kc-bos-2026-09-11,1789172478600.0,-1,spread,2.421,76.6809404296875
mlb-kc-bos-2026-09-11,1789173447600.0,1,spread,75.503,119.77117065429688
mlb-kc-bos-2026-09-11,1789177319000.0,-1,spread,179.032,20.30139892578125
mlb-kc-bos-2026-09-11,1789168611400.0,-1,total,132.538,105.25659375
mlb-kc-bos-2026-09-11,1789169528600.0,-1,total,23.807,101.69668432617188
mlb-kc-bos-2026-09-11,1789170396400.0,-1,total,37.295,135.51945874023437
mlb-kc-bos-2026-09-11,1789170498000.0,1,total,44.496,6.97067431640625
mlb-kc-bos-2026-09-11,1789171525000.0,-1,total,148.389,111.71818627929687
mlb-kc-bos-2026-09-11,1789168927200.0,-1,total,159.473,68.4122607421875
mlb-kc-bos-2026-09-11,1789168976200.0,-1,total,46.376,77.55358862304688
mlb-laa-wsh-2026-09-11,1789167433000.0,-1,moneyline,170.949,16.436703369140623
mlb-laa-wsh-2026-09-11,1789167535600.0,1,moneyline,91.555,23.6068212890625
mlb-laa-wsh-2026-09-11,1789167679400.0,-1,moneyline,132.366,83.27379028320313
mlb-laa-wsh-2026-09-11,1789167891400.0,1,moneyline,2.887,99.65540014648437
mlb-laa-wsh-2026-09-11,1789168976400.0,-1,moneyline,151.189,101.65372119140625
mlb-laa-wsh-2026-09-11,1789169699200.0,1,moneyline,33.08,97.8183076171875
mlb-laa-wsh-2026-09-11,1789170308800.0,1,moneyline,137.845,89.03909375
mlb-laa-wsh-2026-09-11,1789170428200.0,-1,moneyline,107.45,27.690567138671874
mlb-laa-wsh-2026-09-11,1789170583000.0,-1,moneyline,143.675,158.11044653320312
mlb-laa-wsh-2026-09-11,1789170643200.0,-1,moneyline,4.684,119.85742504882812
mlb-laa-wsh-2026-09-11,1789170724000.0,1,moneyline,85.484,32.116132080078124
mlb-laa-wsh-2026-09-11,1789170997600.0,1,moneyline,60.526,1.8211279296875
mlb-laa-wsh-2026-09-11,1789171082200.0,1,moneyline,52.237,44.74976708984375
mlb-laa-wsh-2026-09-11,1789171386000.0,-1,moneyline,59.711,49.24520166015625
mlb-laa-wsh-2026-09-11,1789171716800.0,1,moneyline,200.109,33.750662109375
mlb-laa-wsh-2026-09-11,1789171841000.0,-1,moneyline,324.309,39.580843017578125
mlb-laa-wsh-2026-09-11,1789172017200.0,1,moneyline,165.347,45.41193579101562
mlb-laa-wsh-2026-09-11,1789172061000.0,1,moneyline,33.006,83.95694067382813
mlb-laa-wsh-2026-09-11,1789172324400.0,-1,moneyline,23.029,144.79896411132813
mlb-laa-wsh-2026-09-11,1789172458200.0,-1,moneyline,116.419,59.77546850585937
mlb-laa-wsh-2026-09-11,1789172546800.0,-1,moneyline,77.715,108.511349609375
mlb-laa-wsh-2026-09-11,1789173390400.0,1,moneyline,137.296,64.334068359375
mlb-laa-wsh-2026-09-11,1789173437400.0,1,moneyline,184.296,82.99280126953126
mlb-laa-wsh-2026-09-11,1789173589600.0,1,moneyline,92.222,2.238556884765625
mlb-laa-wsh-2026-09-11,1789173693400.0,1,moneyline,196.022,115.28027905273437
mlb-laa-wsh-2026-09-11,1789174008400.0,-1,moneyline,307.539,79.52588012695313
mlb-laa-wsh-2026-09-11,1789174367400.0,1,moneyline,301.145,120.432130859375
mlb-laa-wsh-2026-09-11,1789174856000.0,-1,moneyline,172.758,12.37306396484375
mlb-laa-wsh-2026-09-11,1789175418000.0,-1,moneyline,305.611,195.65460961914061
mlb-laa-wsh-2026-09-11,1789175651800.0,1,moneyline,61.482,38.85936743164063
mlb-laa-wsh-2026-09-11,1789175711200.0,-1,moneyline,53.413,74.49436474609375
mlb-laa-wsh-2026-09-11,1789176069200.0,1,moneyline,129.347,200.85754541015626
