slug,ts,signed,market_type,lag_s,null_lag_s
mlb-cin-chc-2026-08-30,1788138615000.0,1,moneyline,196.322,17.464737060546874
mlb-cin-chc-2026-08-30,1788138697600.0,-1,moneyline,62.565,8.40468505859375
mlb-cin-chc-2026-08-30,1788138985200.0,1,moneyline,201.686,93.39326000976563
mlb-cin-chc-2026-08-30,1788139024600.0,-1,moneyline,241.086,71.33603930664063
mlb-cin-chc-2026-08-30,1788139066200.0,1,moneyline,25.255,123.11287915039063
mlb-cin-chc-2026-08-30,1788139099800.0,1,moneyline,58.855,7.4756572265625
mlb-cin-chc-2026-08-30,1788139152000.0,1,moneyline,44.395,283.6833815917969
mlb-cin-chc-2026-08-30,1788139214400.0,1,moneyline,106.795,2.772803955078125
mlb-cin-chc-2026-08-30,1788139855200.0,1,moneyline,176.373,107.79621508789063
mlb-cin-chc-2026-08-30,1788139900000.0,-1,moneyline,221.173,61.5367255859375
mlb-cin-chc-2026-08-30,1788139952600.0,-1,moneyline,37.958,68.29789038085937
mlb-cin-chc-2026-08-30,1788140006800.0,-1,moneyline,35.238,92.87582836914062
mlb-cin-chc-2026-08-30,1788140064600.0,-1,moneyline,93.038,23.2888291015625
mlb-cin-chc-2026-08-30,1788140094600.0,1,moneyline,123.038,24.509775634765624
mlb-cin-chc-2026-08-30,1788140148000.0,1,moneyline,48.027,145.85631005859375
mlb-cin-chc-2026-08-30,1788140219800.0,1,moneyline,119.827,32.92748779296875
mlb-cin-chc-2026-08-30,1788140303200.0,-1,moneyline,203.227,140.7973291015625
mlb-cin-chc-2026-08-30,1788140402600.0,1,moneyline,302.627,197.05791259765624
mlb-cin-chc-2026-08-30,1788140432600.0,1,moneyline,332.627,35.07564208984375
mlb-cin-chc-2026-08-30,1788140587400.0,1,moneyline,150.539,100.92300512695313
mlb-cin-chc-2026-08-30,1788140617600.0,1,moneyline,180.739,76.56920239257812
mlb-cin-chc-2026-08-30,1788140819200.0,-1,moneyline,186.507,213.4499521484375
mlb-cin-chc-2026-08-30,1788141019800.0,1,moneyline,124.537,8.60658642578125
mlb-cin-chc-2026-08-30,1788141136800.0,-1,moneyline,46.115,6.903332275390625
mlb-cin-chc-2026-08-30,1788141310200.0,1,moneyline,168.949,34.803623291015626
mlb-cin-chc-2026-08-30,1788141344800.0,-1,moneyline,203.549,16.88951904296875
mlb-cin-chc-2026-08-30,1788141522000.0,1,moneyline,159.651,97.21175903320312
mlb-cin-chc-2026-08-30,1788141576400.0,1,moneyline,41.886,23.4079912109375
mlb-cin-chc-2026-08-30,1788142362600.0,-1,moneyline,160.891,178.70109326171874
mlb-cin-chc-2026-08-30,1788142437800.0,-1,moneyline,51.151,86.71533764648437
mlb-cin-chc-2026-08-30,1788142472000.0,1,moneyline,85.351,137.30319604492186
mlb-cin-chc-2026-08-30,1788142504600.0,-1,moneyline,20.707,5.064138916015625
mlb-cin-chc-2026-08-30,1788142611600.0,-1,moneyline,87.57,112.22169702148437
mlb-cin-chc-2026-08-30,1788143536000.0,1,moneyline,279.694,92.71873974609375
mlb-cin-chc-2026-08-30,1788143616000.0,-1,moneyline,72.886,167.39669384765625
mlb-cin-chc-2026-08-30,1788143683200.0,-1,moneyline,55.135,52.479363525390625
mlb-cin-chc-2026-08-30,1788133516200.0,1,spread,,20.8087109375
mlb-cin-chc-2026-08-30,1788133548400.0,-1,spread,,235.91877392578124
mlb-cin-chc-2026-08-30,1788133711600.0,-1,spread,111.36,193.69761328125
mlb-cin-chc-2026-08-30,1788133763600.0,-1,spread,36.641,291.6753942871094
mlb-cin-chc-2026-08-30,1788133795400.0,1,spread,68.441,62.7353134765625
mlb-cin-chc-2026-08-30,1788133825400.0,-1,spread,98.441,105.85207885742187
mlb-cin-chc-2026-08-30,1788133855400.0,-1,spread,128.441,99.35217529296875
mlb-cin-chc-2026-08-30,1788133896800.0,-1,spread,169.841,84.5894033203125
mlb-cin-chc-2026-08-30,1788133936200.0,1,spread,209.241,38.2151416015625
mlb-cin-chc-2026-08-30,1788133974200.0,1,spread,18.468,62.92209423828125
mlb-cin-chc-2026-08-30,1788134029600.0,-1,spread,73.868,35.37582080078125
mlb-cin-chc-2026-08-30,1788134073600.0,1,spread,117.868,26.69117724609375
mlb-cin-chc-2026-08-30,1788134228600.0,1,spread,136.575,212.15602807617188
mlb-cin-chc-2026-08-30,1788134326400.0,1,spread,234.375,81.42415234375
mlb-cin-chc-2026-08-30,1788134372400.0,-1,spread,5.212,183.02491284179686
mlb-cin-chc-2026-08-30,1788134406800.0,1,spread,39.612,69.36538354492187
mlb-cin-chc-2026-08-30,1788134453600.0,-1,spread,29.678,175.7383156738281
mlb-cin-chc-2026-08-30,1788134486800.0,1,spread,62.878,35.83883837890625
mlb-cin-chc-2026-08-30,1788134534200.0,1,spread,23.225,127.57590795898437
mlb-cin-chc-2026-08-30,1788134574200.0,-1,spread,63.225,186.85256665039063
mlb-cin-chc-2026-08-30,1788134913600.0,-1,spread,298.857,148.29043579101562
mlb-cin-chc-2026-08-30,1788134943600.0,1,spread,21.553,21.373818359375
mlb-cin-chc-2026-08-30,1788135005800.0,-1,spread,38.746,16.035857177734375
mlb-cin-chc-2026-08-30,1788135105600.0,1,spread,138.546,135.73221630859376
mlb-cin-chc-2026-08-30,1788135142000.0,-1,spread,25.377,159.49424194335938
mlb-cin-chc-2026-08-30,1788135175400.0,1,spread,58.777,2.9914775390625
mlb-cin-chc-2026-08-30,1788135208600.0,1,spread,28.603,77.378744140625
mlb-cin-chc-2026-08-30,1788135385400.0,-1,spread,167.136,79.78226879882813
mlb-cin-chc-2026-08-30,1788135474800.0,1,spread,256.536,65.67818334960937
mlb-cin-chc-2026-08-30,1788135517600.0,1,spread,22.813,163.13401953125
mlb-cin-chc-2026-08-30,1788135547600.0,1,spread,52.813,66.42608862304688
mlb-cin-chc-2026-08-30,1788135608000.0,-1,spread,47.569,150.73821923828126
mlb-cin-chc-2026-08-30,1788135703600.0,-1,spread,32.286,12.084932861328125
mlb-cin-chc-2026-08-30,1788135733600.0,1,spread,62.286,53.49423168945312
mlb-cin-chc-2026-08-30,1788135768000.0,-1,spread,4.229,71.21011474609375
mlb-cin-chc-2026-08-30,1788135802200.0,-1,spread,38.429,211.24844580078124
mlb-cin-chc-2026-08-30,1788135832200.0,1,spread,68.429,97.45664477539063
mlb-cin-chc-2026-08-30,1788135862200.0,1,spread,98.429,271.5875791015625
mlb-cin-chc-2026-08-30,1788135899400.0,-1,spread,23.075,8.470443603515625
mlb-cin-chc-2026-08-30,1788135934200.0,1,spread,57.875,17.3752900390625
mlb-cin-chc-2026-08-30,1788136129000.0,-1,spread,180.605,61.912953125
mlb-cin-chc-2026-08-30,1788136198400.0,1,spread,250.005,25.839476806640626
mlb-cin-chc-2026-08-30,1788136250400.0,-1,spread,32.569,21.254267822265625
mlb-cin-chc-2026-08-30,1788136706200.0,-1,spread,77.328,246.739498046875
mlb-cin-chc-2026-08-30,1788136979800.0,-1,spread,203.353,59.68229443359375
mlb-cin-chc-2026-08-30,1788137025600.0,1,spread,28.743,102.44356665039062
mlb-cin-chc-2026-08-30,1788137064600.0,1,spread,67.743,203.72229052734374
mlb-cin-chc-2026-08-30,1788138625000.0,-1,spread,206.322,110.38519018554688
mlb-cin-chc-2026-08-30,1788138655000.0,-1,spread,19.965,123.27143872070313
mlb-cin-chc-2026-08-30,1788138690800.0,-1,spread,55.765,79.45839672851562
mlb-cin-chc-2026-08-30,1788138720800.0,-1,spread,19.945,47.02418359375
mlb-cin-chc-2026-08-30,1788138780800.0,-1,spread,79.945,79.57778149414062
mlb-cin-chc-2026-08-30,1788138865600.0,1,spread,82.086,129.84888549804688
mlb-cin-chc-2026-08-30,1788138937200.0,1,spread,153.686,61.58460107421875
mlb-cin-chc-2026-08-30,1788139033400.0,1,spread,249.886,82.86992456054688
mlb-cin-chc-2026-08-30,1788139065600.0,-1,spread,24.655,100.29145703125
mlb-cin-chc-2026-08-30,1788139132200.0,-1,spread,24.595,15.75361474609375
mlb-cin-chc-2026-08-30,1788139165400.0,1,spread,57.795,106.50715576171875
mlb-cin-chc-2026-08-30,1788139206000.0,-1,spread,98.395,42.1161171875
mlb-cin-chc-2026-08-30,1788139245600.0,-1,spread,27.706,133.2984460449219
mlb-cin-chc-2026-08-30,1788139401200.0,-1,spread,183.306,144.0615732421875
mlb-cin-chc-2026-08-30,1788139431200.0,1,spread,213.306,50.72487060546875
mlb-cin-chc-2026-08-30,1788139461200.0,-1,spread,5.276,216.35219848632812
mlb-cin-chc-2026-08-30,1788139491200.0,1,spread,35.276,40.48590112304687
mlb-cin-chc-2026-08-30,1788139540800.0,-1,spread,84.876,78.86378588867187
mlb-cin-chc-2026-08-30,1788139606200.0,-1,spread,150.276,63.389469970703125
mlb-cin-chc-2026-08-30,1788139636200.0,-1,spread,25.452,175.82601733398437
mlb-cin-chc-2026-08-30,1788139666200.0,1,spread,55.452,87.64530712890625
mlb-cin-chc-2026-08-30,1788139751200.0,1,spread,72.373,57.135525390625
mlb-cin-chc-2026-08-30,1788139781200.0,-1,spread,102.373,77.71656396484374
mlb-cin-chc-2026-08-30,1788139853200.0,-1,spread,174.373,142.02683276367188
mlb-cin-chc-2026-08-30,1788139883200.0,1,spread,204.373,32.7596552734375
mlb-cin-chc-2026-08-30,1788139913200.0,1,spread,234.373,88.57081323242187
mlb-cin-chc-2026-08-30,1788139944000.0,-1,spread,29.358,31.213640625
mlb-cin-chc-2026-08-30,1788139992200.0,1,spread,20.638,228.07490234375
mlb-cin-chc-2026-08-30,1788140022200.0,1,spread,50.638,11.596219482421875
mlb-cin-chc-2026-08-30,1788140052200.0,1,spread,80.638,72.60099340820312
mlb-cin-chc-2026-08-30,1788140084400.0,1,spread,112.838,26.343291748046877
mlb-cin-chc-2026-08-30,1788140147800.0,-1,spread,47.827,62.58440869140625
mlb-cin-chc-2026-08-30,1788140177800.0,1,spread,77.827,136.95207641601561
mlb-cin-chc-2026-08-30,1788140253800.0,1,spread,153.827,87.10666845703125
mlb-cin-chc-2026-08-30,1788140289000.0,1,spread,189.027,37.54395849609375
mlb-cin-chc-2026-08-30,1788140319000.0,1,spread,219.027,187.434859375
mlb-cin-chc-2026-08-30,1788140352800.0,-1,spread,252.827,198.75612036132813
mlb-cin-chc-2026-08-30,1788140390600.0,1,spread,290.627,1.102563720703125
mlb-cin-chc-2026-08-30,1788140421000.0,-1,spread,321.027,274.98903515625
mlb-cin-chc-2026-08-30,1788140458000.0,-1,spread,21.139,23.486239990234374
mlb-cin-chc-2026-08-30,1788140512200.0,-1,spread,75.339,48.23949487304687
mlb-cin-chc-2026-08-30,1788140592000.0,-1,spread,155.139,17.809093505859376
mlb-cin-chc-2026-08-30,1788140622000.0,1,spread,185.139,98.69725854492188
mlb-cin-chc-2026-08-30,1788140669600.0,-1,spread,36.907,228.6703623046875
mlb-cin-chc-2026-08-30,1788140703400.0,1,spread,70.707,93.3877763671875
mlb-cin-chc-2026-08-30,1788140740600.0,-1,spread,107.907,100.22866748046874
mlb-cin-chc-2026-08-30,1788140795600.0,1,spread,162.907,72.62139575195313
mlb-cin-chc-2026-08-30,1788140825600.0,-1,spread,192.907,123.12591967773437
mlb-cin-chc-2026-08-30,1788140902600.0,-1,spread,7.337,198.9735
mlb-cin-chc-2026-08-30,1788141030600.0,-1,spread,135.337,162.38365161132813
mlb-cin-chc-2026-08-30,1788141065200.0,1,spread,12.079,32.576520751953126
mlb-cin-chc-2026-08-30,1788141095200.0,1,spread,4.515,35.586378662109375
mlb-cin-chc-2026-08-30,1788141138000.0,-1,spread,47.315,127.93032958984375
mlb-cin-chc-2026-08-30,1788141220600.0,-1,spread,79.349,99.13725341796875
mlb-cin-chc-2026-08-30,1788141286800.0,1,spread,145.549,250.4706005859375
mlb-cin-chc-2026-08-30,1788141319400.0,-1,spread,178.149,90.25782202148437
mlb-cin-chc-2026-08-30,1788141349400.0,1,spread,208.149,47.37122094726563
mlb-cin-chc-2026-08-30,1788141435800.0,-1,spread,73.451,59.17708715820312
mlb-cin-chc-2026-08-30,1788141465800.0,-1,spread,103.451,145.41905712890625
mlb-cin-chc-2026-08-30,1788141499600.0,-1,spread,137.251,9.17620703125
mlb-cin-chc-2026-08-30,1788141580600.0,-1,spread,46.086,40.58754077148438
mlb-cin-chc-2026-08-30,1788141617400.0,-1,spread,27.288,41.970341796875
mlb-cin-chc-2026-08-30,1788141688000.0,-1,spread,29.352,67.53235595703126
mlb-cin-chc-2026-08-30,1788141820600.0,1,spread,161.952,34.4187900390625
mlb-cin-chc-2026-08-30,1788141853200.0,1,spread,194.552,167.33943383789062
mlb-cin-chc-2026-08-30,1788142053200.0,-1,spread,24.788,36.942918212890625
mlb-cin-chc-2026-08-30,1788142230600.0,-1,spread,28.891,168.8803923339844
mlb-cin-chc-2026-08-30,1788142316000.0,-1,spread,114.291,249.6706640625
mlb-cin-chc-2026-08-30,1788142346000.0,1,spread,144.291,65.80723217773438
mlb-cin-chc-2026-08-30,1788133516200.0,-1,spread,,48.18912524414063
mlb-cin-chc-2026-08-30,1788133594600.0,-1,spread,,30.578736572265626
mlb-cin-chc-2026-08-30,1788133624600.0,1,spread,24.36,120.67140161132812
mlb-cin-chc-2026-08-30,1788133659800.0,-1,spread,59.56,96.46215893554688
mlb-cin-chc-2026-08-30,1788133689800.0,-1,spread,89.56,39.303022216796876
mlb-cin-chc-2026-08-30,1788133719800.0,1,spread,119.56,271.89780517578123
mlb-cin-chc-2026-08-30,1788133763400.0,-1,spread,36.441,195.0550959472656
mlb-cin-chc-2026-08-30,1788133805400.0,1,spread,78.441,7.12133544921875
mlb-cin-chc-2026-08-30,1788133835800.0,1,spread,108.841,75.36968408203126
mlb-cin-chc-2026-08-30,1788133874000.0,1,spread,147.041,201.79284643554686
mlb-cin-chc-2026-08-30,1788133920600.0,1,spread,193.641,42.22181323242187
mlb-cin-chc-2026-08-30,1788133950600.0,-1,spread,223.641,215.492080078125
mlb-cin-chc-2026-08-30,1788133987200.0,-1,spread,31.468,7.6323583984375
mlb-cin-chc-2026-08-30,1788134017200.0,1,spread,61.468,114.63003442382812
mlb-cin-chc-2026-08-30,1788134056000.0,-1,spread,100.268,88.15606982421875
mlb-cin-chc-2026-08-30,1788134086000.0,-1,spread,130.268,2.214109619140625
mlb-cin-chc-2026-08-30,1788134228600.0,-1,spread,136.575,19.734470458984376
mlb-cin-chc-2026-08-30,1788134258600.0,-1,spread,166.575,144.48294653320312
mlb-cin-chc-2026-08-30,1788134300400.0,1,spread,208.375,
mlb-cin-chc-2026-08-30,1788134330400.0,-1,spread,238.375,59.13403735351562
mlb-cin-chc-2026-08-30,1788134382400.0,1,spread,15.212,268.92182446289064
mlb-cin-chc-2026-08-30,1788134412400.0,-1,spread,45.212,95.47220776367188
mlb-cin-chc-2026-08-30,1788134453600.0,1,spread,29.678,10.543693359375
mlb-cin-chc-2026-08-30,1788134508400.0,1,spread,84.478,216.40244262695313
mlb-cin-chc-2026-08-30,1788134540600.0,-1,spread,29.625,297.11600219726563
mlb-cin-chc-2026-08-30,1788134570600.0,1,spread,59.625,17.634836669921874
mlb-cin-chc-2026-08-30,1788134611000.0,1,spread,100.025,208.86190356445312
mlb-cin-chc-2026-08-30,1788134789800.0,-1,spread,175.057,67.2019091796875
mlb-cin-chc-2026-08-30,1788134829600.0,-1,spread,214.857,106.82963500976562
mlb-cin-chc-2026-08-30,1788134859600.0,-1,spread,244.857,163.54983764648438
mlb-cin-chc-2026-08-30,1788134897400.0,1,spread,282.657,212.94394799804687
mlb-cin-chc-2026-08-30,1788134948200.0,1,spread,26.153,38.673949462890626
mlb-cin-chc-2026-08-30,1788134995000.0,-1,spread,27.946,111.21367260742187
mlb-cin-chc-2026-08-30,1788135032800.0,-1,spread,65.746,28.15695947265625
mlb-cin-chc-2026-08-30,1788135069000.0,1,spread,101.946,67.6840029296875
mlb-cin-chc-2026-08-30,1788135099800.0,1,spread,132.746,47.7144697265625
mlb-cin-chc-2026-08-30,1788135141800.0,1,spread,25.177,47.00035668945313
mlb-cin-chc-2026-08-30,1788135171800.0,-1,spread,55.177,70.60630493164062
mlb-cin-chc-2026-08-30,1788135201800.0,1,spread,21.803,66.91044799804688
mlb-cin-chc-2026-08-30,1788135383600.0,1,spread,165.336,70.47066552734375
mlb-cin-chc-2026-08-30,1788135452200.0,1,spread,233.936,226.0020517578125
mlb-cin-chc-2026-08-30,1788135482800.0,1,spread,264.536,211.3533984375
mlb-cin-chc-2026-08-30,1788135517600.0,1,spread,22.813,253.6475654296875
mlb-cin-chc-2026-08-30,1788135551400.0,-1,spread,56.613,204.96814672851562
mlb-cin-chc-2026-08-30,1788135585800.0,-1,spread,25.369,176.82650952148438
mlb-cin-chc-2026-08-30,1788135618600.0,-1,spread,58.169,143.71103076171875
mlb-cin-chc-2026-08-30,1788135653600.0,1,spread,93.169,19.1468271484375
mlb-cin-chc-2026-08-30,1788135699600.0,-1,spread,28.286,32.06158666992187
mlb-cin-chc-2026-08-30,1788135734400.0,1,spread,63.086,178.1456279296875
mlb-cin-chc-2026-08-30,1788135793800.0,1,spread,30.029,9.4811083984375
mlb-cin-chc-2026-08-30,1788135868800.0,1,spread,105.029,309.4632946777344
mlb-cin-chc-2026-08-30,1788135899400.0,1,spread,23.075,55.63710205078125
mlb-cin-chc-2026-08-30,1788135934000.0,1,spread,57.675,156.80323291015625
mlb-cin-chc-2026-08-30,1788136127600.0,1,spread,179.205,39.01251171875
mlb-cin-chc-2026-08-30,1788136176400.0,-1,spread,228.005,7.472131103515625
mlb-cin-chc-2026-08-30,1788136206400.0,1,spread,258.005,5.47397509765625
mlb-cin-chc-2026-08-30,1788136242000.0,1,spread,24.169,41.19405834960938
mlb-cin-chc-2026-08-30,1788136545600.0,1,spread,167.018,219.8157509765625
mlb-cin-chc-2026-08-30,1788136587800.0,1,spread,209.218,39.4026396484375
mlb-cin-chc-2026-08-30,1788136626000.0,1,spread,247.418,125.92236254882812
mlb-cin-chc-2026-08-30,1788136666000.0,1,spread,37.128,99.101333984375
mlb-cin-chc-2026-08-30,1788136713400.0,-1,spread,84.528,3.872433837890625
mlb-cin-chc-2026-08-30,1788136752800.0,1,spread,38.474,169.70233203125
mlb-cin-chc-2026-08-30,1788136969000.0,1,spread,192.553,112.9280302734375
mlb-cin-chc-2026-08-30,1788138615600.0,1,spread,196.922,52.054568359375
mlb-cin-chc-2026-08-30,1788138683200.0,1,spread,48.165,21.490644775390624
mlb-cin-chc-2026-08-30,1788138717000.0,1,spread,16.145,181.14442431640626
mlb-cin-chc-2026-08-30,1788138938600.0,1,spread,155.086,5.3612890625
mlb-cin-chc-2026-08-30,1788138969000.0,-1,spread,185.486,119.03265405273437
mlb-cin-chc-2026-08-30,1788138999800.0,-1,spread,216.286,236.93766967773436
mlb-cin-chc-2026-08-30,1788139029800.0,-1,spread,246.286,91.98273852539063
mlb-cin-chc-2026-08-30,1788139064400.0,-1,spread,23.455,30.88631005859375
mlb-cin-chc-2026-08-30,1788139094400.0,-1,spread,53.455,46.27073974609375
mlb-cin-chc-2026-08-30,1788139133200.0,1,spread,25.595,70.54041650390624
mlb-cin-chc-2026-08-30,1788139167000.0,-1,spread,59.395,58.4205068359375
mlb-cin-chc-2026-08-30,1788139212800.0,-1,spread,105.195,146.5235029296875
mlb-cin-chc-2026-08-30,1788139401800.0,1,spread,183.906,65.22621899414062
mlb-cin-chc-2026-08-30,1788139663400.0,-1,spread,52.652,54.82017529296875
mlb-cin-chc-2026-08-30,1788139835800.0,-1,spread,156.973,10.65624755859375
mlb-cin-chc-2026-08-30,1788139873000.0,-1,spread,194.173,37.24968359375
mlb-cin-chc-2026-08-30,1788139903000.0,1,spread,224.173,131.62266943359376
mlb-cin-chc-2026-08-30,1788139943400.0,1,spread,28.758,0.244616943359375
mlb-cin-chc-2026-08-30,1788139973400.0,1,spread,1.838,34.44983935546875
mlb-cin-chc-2026-08-30,1788140003600.0,-1,spread,32.038,37.1973955078125
mlb-cin-chc-2026-08-30,1788140033600.0,1,spread,62.038,8.28613427734375
mlb-cin-chc-2026-08-30,1788140063600.0,-1,spread,92.038,57.85442016601562
mlb-cin-chc-2026-08-30,1788140093600.0,-1,spread,122.038,70.68156469726563
mlb-cin-chc-2026-08-30,1788140137800.0,-1,spread,37.827,1.818615234375
mlb-cin-chc-2026-08-30,1788140167800.0,1,spread,67.827,14.6371064453125
mlb-cin-chc-2026-08-30,1788140202800.0,-1,spread,102.827,53.65245751953125
mlb-cin-chc-2026-08-30,1788140253400.0,-1,spread,153.427,191.9107275390625
mlb-cin-chc-2026-08-30,1788140289200.0,-1,spread,189.227,
mlb-cin-chc-2026-08-30,1788140319200.0,-1,spread,219.227,41.57196362304688
mlb-cin-chc-2026-08-30,1788140349200.0,-1,spread,249.227,30.37420849609375
mlb-cin-chc-2026-08-30,1788140379200.0,-1,spread,279.227,15.618581787109376
mlb-cin-chc-2026-08-30,1788140411000.0,-1,spread,311.027,84.2207197265625
mlb-cin-chc-2026-08-30,1788140467800.0,-1,spread,30.939,258.586138671875
mlb-cin-chc-2026-08-30,1788140577200.0,-1,spread,140.339,18.564302734375
mlb-cin-chc-2026-08-30,1788140607200.0,1,spread,170.339,41.058759765625
mlb-cin-chc-2026-08-30,1788140637200.0,1,spread,4.507,69.94309521484375
mlb-cin-chc-2026-08-30,1788140805200.0,1,spread,172.507,283.4810522460937
mlb-cin-chc-2026-08-30,1788140850400.0,-1,spread,22.599,225.11803979492188
mlb-cin-chc-2026-08-30,1788140880400.0,1,spread,52.599,34.48564501953125
mlb-cin-chc-2026-08-30,1788140910400.0,1,spread,15.137,83.76191479492188
mlb-cin-chc-2026-08-30,1788140940600.0,-1,spread,45.337,238.44071313476562
mlb-cin-chc-2026-08-30,1788140970600.0,1,spread,75.337,109.82815209960937
mlb-cin-chc-2026-08-30,1788141004400.0,1,spread,109.137,152.23354711914064
mlb-cin-chc-2026-08-30,1788141037000.0,1,spread,141.737,61.535626708984374
mlb-cin-chc-2026-08-30,1788141067000.0,1,spread,13.879,144.87463256835937
mlb-cin-chc-2026-08-30,1788141097000.0,-1,spread,6.315,8.00843505859375
mlb-cin-chc-2026-08-30,1788141127000.0,-1,spread,36.315,137.21031811523437
mlb-cin-chc-2026-08-30,1788141220400.0,-1,spread,79.149,52.445302734375
mlb-cin-chc-2026-08-30,1788141286600.0,-1,spread,145.349,32.63469360351562
mlb-cin-chc-2026-08-30,1788141316600.0,-1,spread,175.349,178.64880444335938
mlb-cin-chc-2026-08-30,1788141346600.0,-1,spread,205.349,110.03166748046876
mlb-cin-chc-2026-08-30,1788141390400.0,1,spread,28.051,115.30014672851563
mlb-cin-chc-2026-08-30,1788141433200.0,1,spread,70.851,66.16727392578125
mlb-cin-chc-2026-08-30,1788141463200.0,1,spread,100.851,58.949437744140624
mlb-cin-chc-2026-08-30,1788141499600.0,1,spread,137.251,156.75422045898438
mlb-cin-chc-2026-08-30,1788141529600.0,1,spread,167.251,20.479225341796877
mlb-cin-chc-2026-08-30,1788141559600.0,-1,spread,25.086,78.13275439453125
mlb-cin-chc-2026-08-30,1788141589600.0,1,spread,55.086,285.98859033203127
mlb-cin-chc-2026-08-30,1788141630000.0,1,spread,39.888,64.13412768554687
mlb-cin-chc-2026-08-30,1788141670000.0,1,spread,11.352,28.45672802734375
mlb-cin-chc-2026-08-30,1788141822200.0,-1,spread,163.552,200.72970532226563
mlb-cin-chc-2026-08-30,1788141852600.0,1,spread,193.952,163.0132922363281
mlb-cin-chc-2026-08-30,1788141962800.0,-1,spread,4.783,120.23712524414063
mlb-cin-chc-2026-08-30,1788141993800.0,1,spread,35.783,8.881722900390624
mlb-cin-chc-2026-08-30,1788142051800.0,1,spread,23.388,177.43266821289063
mlb-cin-chc-2026-08-30,1788142132800.0,1,spread,24.5,178.17763720703124
mlb-cin-chc-2026-08-30,1788142163200.0,1,spread,54.9,15.422112548828125
mlb-cin-chc-2026-08-30,1788142193200.0,-1,spread,84.9,106.0094970703125
mlb-cin-chc-2026-08-30,1788142316400.0,1,spread,114.691,47.72476147460937
mlb-cin-chc-2026-08-30,1788142346400.0,-1,spread,144.691,35.64654321289063
mlb-cin-chc-2026-08-30,1788142376400.0,1,spread,174.691,79.70466625976563
mlb-cin-chc-2026-08-30,1788142420200.0,1,spread,33.551,23.627893310546874
mlb-cin-chc-2026-08-30,1788142455400.0,-1,spread,68.751,80.22825170898437
mlb-cin-chc-2026-08-30,1788142485400.0,1,spread,1.507,204.5124697265625
mlb-cin-chc-2026-08-30,1788142523600.0,-1,spread,39.707,50.19708984375
mlb-cin-chc-2026-08-30,1788142567800.0,1,spread,43.77,3.25308642578125
mlb-cin-chc-2026-08-30,1788142610200.0,-1,spread,86.17,248.22050756835938
mlb-cin-chc-2026-08-30,1788142640200.0,1,spread,12.602,143.67761547851563
mlb-cin-chc-2026-08-30,1788142727200.0,-1,spread,99.602,73.03933813476563
mlb-cin-chc-2026-08-30,1788142784400.0,1,spread,156.802,54.62447875976562
mlb-cin-chc-2026-08-30,1788142930800.0,1,spread,41.66,84.8274716796875
mlb-cin-chc-2026-08-30,1788142960800.0,-1,spread,21.433,29.039638427734374
mlb-cin-chc-2026-08-30,1788142993200.0,1,spread,53.833,6.141643310546875
mlb-cin-chc-2026-08-30,1788143051600.0,1,spread,2.116,95.47099951171874
mlb-cin-chc-2026-08-30,1788143137800.0,-1,spread,88.316,92.62331591796875
