slug,ts,signed,market_type,lag_s,null_lag_s
mlb-bal-tor-2026-09-12,1789241943800.0,1,spread,152.152,114.09998388671875
mlb-bal-tor-2026-09-12,1789242089200.0,-1,spread,56.799,5.492534423828125
mlb-bal-tor-2026-09-12,1789242125600.0,1,spread,15.748,106.65433422851562
mlb-bal-tor-2026-09-12,1789242156600.0,1,spread,5.618,40.01548413085938
mlb-bal-tor-2026-09-12,1789242187200.0,-1,spread,36.218,92.00368310546875
mlb-bal-tor-2026-09-12,1789242217600.0,1,spread,5.308,183.00532666015624
mlb-bal-tor-2026-09-12,1789242306800.0,-1,spread,94.508,228.96254150390624
mlb-bal-tor-2026-09-12,1789242348600.0,1,spread,136.308,35.91374829101562
mlb-bal-tor-2026-09-12,1789242380800.0,-1,spread,168.508,21.7400166015625
mlb-bal-tor-2026-09-12,1789242431000.0,1,spread,28.575,59.05565625
mlb-bal-tor-2026-09-12,1789242488000.0,-1,spread,35.044,62.3586513671875
mlb-bal-tor-2026-09-12,1789242518000.0,-1,spread,65.044,194.69912548828125
mlb-bal-tor-2026-09-12,1789242665800.0,1,spread,145.715,49.7940712890625
mlb-bal-tor-2026-09-12,1789242695800.0,-1,spread,175.715,66.2261748046875
mlb-bal-tor-2026-09-12,1789242801000.0,1,spread,85.059,91.25507470703126
mlb-bal-tor-2026-09-12,1789242890000.0,-1,spread,50.953,36.12197265625
mlb-bal-tor-2026-09-12,1789242920000.0,1,spread,80.953,1.71631298828125
mlb-bal-tor-2026-09-12,1789242985000.0,-1,spread,25.294,20.047689208984377
mlb-bal-tor-2026-09-12,1789243083800.0,-1,spread,69.876,96.26744018554687
mlb-bal-tor-2026-09-12,1789243195400.0,-1,spread,181.476,25.281157958984377
mlb-bal-tor-2026-09-12,1789243761000.0,1,spread,209.802,69.765162109375
mlb-bal-tor-2026-09-12,1789244025200.0,1,spread,70.888,141.96690600585939
mlb-bal-tor-2026-09-12,1789244084200.0,1,spread,129.888,222.68913720703125
mlb-bal-tor-2026-09-12,1789244127000.0,-1,spread,0.58,12.538745361328125
mlb-bal-tor-2026-09-12,1789244282000.0,-1,spread,155.58,74.44978833007812
mlb-bal-tor-2026-09-12,1789244336600.0,-1,spread,3.79,81.4365068359375
mlb-bal-tor-2026-09-12,1789244407600.0,-1,spread,74.79,110.1056162109375
mlb-bal-tor-2026-09-12,1789244454200.0,-1,spread,121.39,
mlb-bal-tor-2026-09-12,1789244717200.0,-1,spread,110.131,150.9459716796875
mlb-bal-tor-2026-09-12,1789245279400.0,-1,spread,120.583,13.5735791015625
mlb-bal-tor-2026-09-12,1789245309400.0,1,spread,28.58,99.96613598632813
mlb-bal-tor-2026-09-12,1789245518200.0,-1,spread,160.668,145.51095556640624
mlb-bal-tor-2026-09-12,1789246604200.0,1,spread,242.266,4.4801875
mlb-bal-tor-2026-09-12,1789246699600.0,1,spread,74.366,134.39437255859374
mlb-bal-tor-2026-09-12,1789240020200.0,-1,spread,,127.13963037109374
mlb-bal-tor-2026-09-12,1789240050200.0,-1,spread,,81.5447939453125
