epoch,train_loss,val_loss,val_pr_auc
1,1.2216921612523655,0.6675629615783691,0.18974117918974615
2,1.0320169512853579,0.581190288066864,0.22679444694960013
3,0.9037721670803799,0.6885765194892883,0.215020295220706
4,0.796982102617029,0.5915837287902832,0.2267689630594764
5,0.7062055983051785,0.6133333444595337,0.20407575479634138
6,0.5640460315902124,0.5811624526977539,0.19170653040838645
7,0.533758245717018,0.6683617830276489,0.17045421094779925
