ts,cash
1788876798600,0.11952227858095686
1788876809400,0.11273042692741667
1788876822200,0.10632452214027972
1788877036400,0.11464353141064947
1788877046400,0.123613433944844
1788877056400,0.11658910245028165
1788877066400,0.10028376934664739
1788877076400,0.09520863592388465
1788877086600,0.08743893355763661
1788877153800,0.08247021749467288
1788877163800,0.07093651203576652
1788877174000,0.06514758774261413
1788877188200,0.21489698299324267
1788877204400,0.80991988090416
1788877223600,1.0058494650948469
1788877272200,0.9435317197805281
1788877282200,0.8665328155879541
1788877292200,3.265853922307558
1788877302200,3.0505849123229796
1788877312200,2.849505375524329
1788877357600,2.681058974938979
1788877369000,2.015709573632923
1788877379000,1.8828439235900698
1788877389000,1.758736122987547
1788877399000,5.8013980226628545
1788877409000,5.102133135938663
1788877419000,4.694097547000093
1788877429000,4.037614029105029
1788877439000,15.21726283934167
1788877451800,14.887687458590293
1788877461800,14.558112077838915
1788877471800,14.228536697087538
1788877488400,12.987703489900817
1788877498400,12.65812810914944
1788877508400,12.374003185571286
1788877518400,12.089878261993134
1788877528400,11.80575333841498
1788877683800,11.476177957663603
1788877702200,11.146602576912226
1788877866200,10.817027196160849
1788877880400,9.576193988974126
1788877890400,8.335360781787404
1788877903000,8.005785401036027
1788877913000,6.764952193849305
1788877923000,6.435376813097927
1788877933000,20.279752141755463
1788877943000,19.950176761004087
1788877953200,24.044494817513353
1788877963200,23.651597196077354
1788878060800,23.367472272499203
1788878093000,22.668207385775013
1788878103000,22.260171796836442
1788878113000,33.75326006299453
1788878123000,33.34522447405596
1788878133600,32.93718888511739
1788878144000,32.529153296178826
1788878154000,31.829888409454636
1788878164200,34.96446388623697
1788878175200,34.63488850548559
1788878256800,34.35076358190744
1788878268400,34.741971983455386
1788878285000,35.133180385003335
1788878298600,34.43391549827914
1788878317400,34.04101787684314
1788878354400,33.73124117825712
1788878364400,33.40166579750574
1788878388600,32.16083259031902
1788878398600,30.919999383132296
1788878527000,30.642171364836898
1788878537200,30.31259598408552
1788878551800,29.98302060333414
1788878565800,28.74218739614742
1788878575800,28.412612015396043
1788878668200,28.795878083894856
1788878681000,28.524305583978013
1788878692600,28.116269995039442
1788878709000,27.70823440610087
1788878773200,27.43666190618403
1788878789000,27.165089406267185
1788878799000,26.595189299917482
1788878809000,26.31106437633933
1788878819000,25.91065751501314
1788878829000,25.340757408663436
1788878839000,24.770857302313733
1788878849000,24.20095719596403
1788878862200,23.87138181521265
1788878873400,28.17795124845427
1788878883400,32.48452068169589
1788878905600,32.0841138203697
1788878915600,31.754538439618322
1788878925600,36.06110787285994
1788878937400,39.19568334964227
1788878958800,38.795276488316084
1788878968800,43.101845921557704
1788878978800,42.531945815208
1788878988800,41.96204570885829
1788878998800,41.392145602508585
1788879008800,40.82224549615888
1788879018800,40.4926701154075
1788879028800,39.92277000905779
1788879038800,39.352869902708086
1788879048800,38.78296979635838
1788879059200,38.21306969000867
1788879076000,37.89675134084159
1788879122800,40.43129206659016
1788879132800,39.861391960240454
1788879142800,39.29149185389075
1788879152800,43.59806128713237
1788879162800,43.02816118078266
1788879172800,42.458261074432954
1788879182800,42.057854213106765
1788879192800,41.657447351780576
1788879202800,41.257040490454386
1788879229400,40.97291556687623
1788879251000,40.65659721770915
1788879265000,40.08669711135944
1788879276000,39.516797005009735
1788879288400,39.20047865584265
1788879328000,38.89718926169459
1788879343600,40.14003554300546
1788879353600,39.570135436655754
1788879363600,39.317096811570785
1788879376600,38.74719670522108
1788879388200,38.17729659887137
1788879408200,37.77688973754518
1788879428600,37.49276481396703
1788879438600,37.20863989038887
1788879476400,36.63873978403917
1788879486400,36.06883967768946
1788879498800,35.498939571339754
1788879508800,34.92903946499005
1788879518800,34.35913935864034
1788879528800,33.789239252290635
1788879542600,33.21933914594093
1788879552600,32.673505441522686
1788879562600,33.88306695995312
1788879573800,35.09262847838355
1788879584400,36.302189996813986
1788879595400,35.9858716476469
1788879605400,37.195433166077336
1788879615400,36.885656467491316
1788879625400,36.31575636114161
1788879637600,36.69902242964042
1788879647600,36.38270408047334
1788879657600,39.1278855952099
1788879679800,41.873067109946454
1788879689800,44.40760783569503
1788879699800,44.05072018436614
1788879714600,43.69383253303725
1788879738800,43.39054313888919
1788879748800,43.0336554875603
1788879882200,42.76208298764346
1788880058800,45.50726450238002
1788880071800,45.197487803794
1788880081800,44.62758769744429
1788880118200,47.37276921218085
1788880128200,50.11795072691741
1788880139400,49.5480506205677
1788880149600,49.23173227140062
1788880167000,48.91541392223353
1788880191600,48.59909557306645
1788880271200,51.299095562507915
1788880287200,50.942207911179025
1788880300400,50.62588956201194
1788880323200,50.30957121284486
1788880361400,50.69283728134367
1788880396600,50.42126478142683
1788880499800,50.104946432259744
1788880512800,54.41151595133205
1788880527800,53.84161584498234
1788880537800,53.271715738632636
1788880549200,52.96842634448458
1788880629400,52.696853844567734
1788880646400,52.393564450419674
1788880656400,55.1671899379719
1788880668200,54.524814786541455
1788880706600,57.26999630127801
1788880717200,56.70009619492831
1788880728800,56.1301960885786
1788880740200,55.560295982228894
1788880751600,55.24397763306181
1788880765600,57.98915914779837
1788880777000,57.672840798631285
1788880792600,58.0561068671301
1788880812800,57.784534367213254
1788880865600,57.21463426086355
1788880875600,56.64473415451384
1788880943400,56.34144476036578
1788881005000,56.03166806177976
1788881015000,55.71534971261268
1788881032200,55.40557301402666
1788881050000,55.78883908252547
1788881175600,55.218938976175764
1788881185600,54.64903886982606
1788881195600,54.07913876347635
1788881205600,53.509238657126645
1788881215600,52.93933855077694
1788881225600,52.53893168945075
1788881235600,51.96903158310104
1788881245600,51.399131476751336
1788881255600,50.82923137040163
1788881265600,50.25933126405192
1788881275600,49.68943115770222
1788881288400,49.11953105135251
1788881299200,48.549630945002804
1788881313800,47.9797308386531
1788881327600,47.40983073230339
1788881337600,46.839930625953684
1788881347600,46.27003051960398
1788881448800,46.65329658810279
1788881464200,47.0365626566016
1788881478000,47.34025094479513
1788881488000,47.72351701329394
1788881498000,47.4519445133771
1788881514800,47.09505686204821
1788881527800,46.82348436213137
1788881537800,46.25358425578166
1788881551000,48.78812498153023
1788881567400,51.3226657072788
1788881577400,50.96577805594991
1788881591600,53.50031878169848
1788881602000,53.1840004325314
1788881612800,52.87422373394538
1788881622800,55.574223723386844
1788881632800,55.173816862060654
1788881643600,59.48038638113296
1788881656200,59.22734775604799
1788881666200,58.89777237529661
1788881676200,58.56819699454523
1788881686200,58.23862161379385
1788881696200,57.909046233042474
1788881706600,60.6826717205947
1788881716600,60.35309633984332
1788881726600,63.053096329284784
1788881736800,62.723520948533405
1788881752200,61.83902102309435
1788881762200,60.95452109765529
1788881772200,60.65123170350723
1788881782200,60.34794230935917
1788881810600,59.77804220300946
1788881830400,59.448466822258084
1788881840800,59.118891441506705
1788881869800,60.23876005647146
1788881940200,59.838353195145274
1788881964800,59.52203484597819
1788882045800,59.19245946522681
1788882055800,61.158733086420966
1788882065800,60.82915770566959
1788882075800,60.49958232491821
1788882085800,60.17000694416683
1788882096600,59.84043156341545
1788882131000,61.806705184609605
1788882203600,61.477129803858226
1788882213600,61.14755442310685
1788882254200,60.57765431675714
1788882266200,60.007754210407434
1788882306600,59.73618171049059
1788882326200,59.0369168237664
1788882336200,58.63650996244021
1788882346400,57.937245075716014
1788882356400,57.23798018899182
1788882366400,56.83757332766563
1788882376400,59.37211405341421
1788882386400,59.04253867266283
1788882400000,61.5770793984114
1788882410000,63.543353019605554
1788882420000,65.50962664079971
1788882430000,67.47590026199386
1788882440000,70.01044098774243
1788882450000,69.68086560699105
1788882460000,71.6471392281852
1788882470000,71.31756384743382
1788882484000,70.98798846668244
1788882567400,70.63110081535355
1788882583400,73.16564154110212
1788882593600,72.80875388977323
1788882603600,72.49897719118721
1788882673600,71.61447726574815
1788882684800,72.85732354705901
1788882694800,75.55732353650048
1788882704800,75.2277481557491
1788882714800,74.89817277499772
1788882725000,74.54128512366883
1788882735000,74.23150842508281
1788882960400,73.92173172649679
1788882970400,73.61195502791077
1788882980400,73.30217832932475
1788882990400,72.90928070788875
1788883000400,72.59950400930273
1788883010400,72.26992862855136
1788883020400,71.94035324779998
1788883032400,71.24108836107578
1788883043200,70.84819073963979
1788883064200,73.45555681743917
1788883074200,73.06265919600318
1788883088200,72.7330838152518
1788883105600,72.41676546608473
1788883146200,72.08719008533335
1788883156200,71.75761470458197
1788883178000,71.42803932383059
1788883189800,73.39431294502474
1788883204800,73.06473756427336
1788883214800,72.73516218352198
1788883227400,72.4055868027706
1788883238800,71.7063219160464
1788883249800,74.25984068459456
1788883262800,73.68994057824486
1788883272800,73.14410687382662
