ts_signal,ts_in,ts_out,sid,side,px_in,px_out,shares,stake,fee,pnl,cash,move_ticks,edge
1788862529800,1788862529800,1788862534800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,105.87409274039612,0.0,0.9500715136528015
1788862539800,1788862539800,1788862544800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,104.98959281495706,0.0,0.9376046061515808
1788862550000,1788862550000,1788862555000,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,104.105092889518,0.0,0.9526476263999939
1788862560000,1788862560000,1788862565000,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,103.22059296407895,0.0,0.9558514356613159
1788862570800,1788862570800,1788862575800,101,1.0,0.19999999582767486,0.33000001311302185,25.000000521540652,5.0,0.4763750123817474,2.773625487552221,105.99421845163117,14.500001072883606,0.9342041015625
1788862580800,1788862580800,1788862585800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,105.10971852619211,0.0,0.9577304720878601
1788862590800,1788862590800,1788862595800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,104.22521860075305,0.0,0.975524365901947
1788862600800,1788862600800,1788862605800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,103.340718675314,0.0,0.9624757766723633
1788862610800,1788862610800,1788862615800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,102.45621874987494,0.0,0.9725859761238098
1788862620800,1788862620800,1788862625800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,101.57171882443588,0.0,0.9526057243347168
1788862789600,1788862789600,1788862794600,101,1.0,0.19999999582767486,0.33000001311302185,25.000000521540652,5.0,0.4763750123817474,2.773625487552221,104.3453443119881,14.500001072883606,0.9580916166305542
1788862801400,1788862801400,1788862806400,94,-1.0,0.4000000059604645,0.1800000077486038,8.333333416117563,5.0,0.16150000416735807,1.6718333324773447,106.01717764446545,-24.49999898672104,-0.9444032311439514
1788862814200,1788862814200,1788862819200,94,-1.0,0.4000000059604645,0.41999998688697815,8.333333416117563,5.0,0.2015000016242265,-0.36816651100085673,105.6490111334646,0.0,-0.9696252346038818
1788862832200,1788862832200,1788862837200,94,-1.0,0.4000000059604645,0.1800000077486038,8.333333416117563,5.0,0.16150000416735807,1.6718333324773447,107.32084446594195,-24.49999898672104,-0.969493567943573
1788862852600,1788862852600,1788862857600,30,-1.0,0.5699999928474426,0.5799999833106995,11.627906783327278,5.0,0.2841279043852798,-0.4004068613261921,106.92043760461576,0.0,-0.9780926704406738
1788862961400,1788862961400,1788862966400,9,-1.0,0.4699999988079071,0.23999999463558197,9.433962242931775,5.0,0.2035377340417139,1.9662736211941523,108.8867112258099,-23.999999463558197,-0.9330081343650818
1788862972000,1788862972000,1788862977000,9,1.0,0.23999999463558197,0.23000000417232513,20.83333379899463,5.0,0.3744791744781349,-0.5828123137859275,108.30389891202398,0.0,0.9708818197250366
1788863036400,1788863036400,1788863041400,9,-1.0,0.4699999988079071,0.47999998927116394,9.433962242931775,5.0,0.23523584829133443,-0.32957538075137727,107.9743235312726,0.0,-0.9323400259017944
1788863048600,1788863048600,1788863053600,17,-1.0,0.44999997317790985,0.4599999934434891,9.09090864756878,5.0,0.22540907845886313,-0.31631834916708035,107.65800518210553,0.0,-0.9372036457061768
1788863058600,1788863058600,1788863063600,9,-1.0,0.4699999988079071,0.47999998927116394,9.433962242931775,5.0,0.23523584829133443,-0.32957538075137727,107.32842980135415,0.0,-0.9224212169647217
1788863068600,1788863068600,1788863073600,31,-1.0,0.4699999988079071,0.47999998927116394,9.433962242931775,5.0,0.23523584829133443,-0.32957538075137727,106.99885442060277,0.0,-0.9175324440002441
1788863078600,1788863078600,1788863083600,31,-1.0,0.4699999988079071,0.47999998927116394,9.433962242931775,5.0,0.23523584829133443,-0.32957538075137727,106.66927903985139,0.0,-0.9200958609580994
1788863088800,1788863088800,1788863093800,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,106.35950234126537,0.0,-0.9077919721603394
1788863098800,1788863098800,1788863103800,16,-1.0,0.5699999928474426,0.5799999833106995,11.627906783327278,5.0,0.2841279043852798,-0.4004068613261921,105.95909547993918,0.0,-0.9770722389221191
1788863108800,1788863108800,1788863113800,16,-1.0,0.5699999928474426,0.5799999833106995,11.627906783327278,5.0,0.2841279043852798,-0.4004068613261921,105.55868861861299,0.0,-0.9776283502578735
1788863118800,1788863118800,1788863123800,16,-1.0,0.5699999928474426,0.5799999833106995,11.627906783327278,5.0,0.2841279043852798,-0.4004068613261921,105.1582817572868,0.0,-0.9541024565696716
1788863129800,1788863129800,1788863134800,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,104.84850505870078,0.0,-0.9180549383163452
1788863144200,1788863144200,1788863149200,94,-1.0,0.4000000059604645,0.41999998688697815,8.333333416117563,5.0,0.2015000016242265,-0.36816651100085673,104.48033854769993,0.0,-0.970106303691864
1788863154200,1788863154200,1788863159200,37,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,103.98697931198795,0.0,0.9784886240959167
1788863164200,1788863164200,1788863169200,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,103.67720261340193,0.0,-0.9318456649780273
1788863174200,1788863174200,1788863179200,37,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,103.18384337768995,0.0,0.9548112750053406
1788863190600,1788863190600,1788863195600,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,102.87406667910393,0.0,-0.9060159921646118
1788863202000,1788863202000,1788863207000,65,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,102.38070744339196,0.0,0.9808967113494873
1788863221400,1788863221400,1788863226400,65,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,101.88734820767998,0.0,0.9784824848175049
1788863233000,1788863233000,1788863238000,65,-1.0,0.38999997079372406,0.3999999910593033,8.196720919023454,5.0,0.19586064299386846,-0.27782801829540016,101.60952018938458,0.0,-0.9073987603187561
1788863252800,1788863252800,1788863257800,65,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,101.1161609536726,0.0,0.9781708717346191
1788863262800,1788863262800,1788863267800,31,-1.0,0.4699999988079071,0.47999998927116394,9.433962242931775,5.0,0.23523584829133443,-0.32957538075137727,100.78658557292123,0.0,-0.970311164855957
1788863272800,1788863272800,1788863277800,31,-1.0,0.4699999988079071,0.47999998927116394,9.433962242931775,5.0,0.23523584829133443,-0.32957538075137727,100.45701019216985,0.0,-0.9201266169548035
1788863332200,1788863332200,1788863337200,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,100.14723349358383,0.0,-0.9603649377822876
1788863344200,1788863344200,1788863349200,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,99.26273356814477,0.0,0.957361102104187
1788863354600,1788863354600,1788863359600,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,98.37823364270571,0.0,0.9706152677536011
1788863365400,1788863365400,1788863370400,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,97.49373371726665,0.0,0.9537153244018555
1788863403000,1788863403000,1788863408000,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,97.18395701868063,0.0,-0.909622311592102
1788863423800,1788863423800,1788863428800,10,-1.0,0.3500000089406967,0.36000002920627594,7.692307798114755,5.0,0.17611539121474715,-0.25303862508496777,96.93091839359566,0.0,-0.9335126876831055
1788863435600,1788863435600,1788863440600,9,-1.0,0.4699999988079071,0.47999998927116394,9.433962242931775,5.0,0.23523584829133443,-0.32957538075137727,96.60134301284428,0.0,-0.926144003868103
1788863445600,1788863445600,1788863450600,10,-1.0,0.3500000089406967,0.16999999463558196,7.692307798114755,5.0,0.14176923238913686,1.242846281310865,97.84418929415514,-19.00000274181366,-0.9217267632484436
1788863463600,1788863463600,1788863468600,9,-1.0,0.4699999988079071,0.47999998927116394,9.433962242931775,5.0,0.23523584829133443,-0.32957538075137727,97.51461391340376,0.0,-0.9066757559776306
1788863475800,1788863475800,1788863480800,9,-1.0,0.4699999988079071,0.47999998927116394,9.433962242931775,5.0,0.23523584829133443,-0.32957538075137727,97.18503853265238,0.0,-0.902324378490448
1788863485800,1788863485800,1788863490800,37,1.0,0.3199999928474426,0.38999997079372406,15.625000349245973,5.0,0.35585937592259076,0.7378903039352671,97.92292883658766,7.999998331069946,0.976222574710846
1788863495800,1788863495800,1788863500800,37,1.0,0.3199999928474426,0.38999997079372406,15.625000349245973,5.0,0.35585937592259076,0.7378903039352671,98.66081914052293,7.999998331069946,0.975731372833252
1788863507000,1788863507000,1788863512000,17,-1.0,0.4399999976158142,0.1299999922513962,8.928571390558263,5.0,0.16049106805775393,2.607366110911897,101.26818525143483,-32.999999821186066,-0.9742565155029297
1788863517000,1788863517000,1788863522000,37,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,100.77482601572285,0.0,0.9795246720314026
1788863527000,1788863527000,1788863532000,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,100.46504931713683,0.0,-0.9046286940574646
1788863602400,1788863602400,1788863607400,37,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,99.97169008142485,0.0,0.976315975189209
1788863631400,1788863631400,1788863636400,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,99.66191338283883,0.0,-0.9469807744026184
1788863684800,1788863684800,1788863689800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,98.77741345739977,0.0,0.9625777006149292
1788863694800,1788863694800,1788863699800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,97.89291353196072,0.0,0.9660335183143616
1788863704800,1788863704800,1788863709800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,97.00841360652166,0.0,0.9419291615486145
1788863714800,1788863714800,1788863719800,37,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,96.51505437080968,0.0,0.9663293361663818
1788863724800,1788863724800,1788863729800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,95.63055444537062,0.0,0.9599354267120361
1788863734800,1788863734800,1788863739800,37,1.0,0.3199999928474426,0.38999997079372406,15.625000349245973,5.0,0.35585937592259076,0.7378903039352671,96.3684447493059,7.999998331069946,0.9810744524002075
1788863744800,1788863744800,1788863749800,37,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,95.87508551359392,0.0,0.9765377044677734
1788863754800,1788863754800,1788863759800,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,95.5653088150079,0.0,-0.9202117919921875
1788863764800,1788863764800,1788863769800,37,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,95.07194957929592,0.0,0.9752452373504639
1788863774800,1788863774800,1788863779800,37,1.0,0.3199999928474426,0.3100000023841858,15.625000349245973,5.0,0.33710938123113016,-0.4933592357119746,94.57859034358394,0.0,0.9745979309082031
1788863785600,1788863785600,1788863790600,37,-1.0,0.38999997079372406,0.3199999928474426,8.196720919023454,5.0,0.18668031524211087,0.3870899683213546,94.96568031190529,-7.999998331069946,-0.9294841289520264
1788863799400,1788863799400,1788863804400,37,-1.0,0.38999997079372406,0.3999999910593033,8.196720919023454,5.0,0.19586064299386846,-0.27782801829540016,94.6878522936099,0.0,-0.9136317372322083
1788863815000,1788863815000,1788863820000,37,-1.0,0.38999997079372406,0.3999999910593033,8.196720919023454,5.0,0.19586064299386846,-0.27782801829540016,94.4100242753145,0.0,-0.9221325516700745
1788863825000,1788863825000,1788863830000,37,-1.0,0.38999997079372406,0.3999999910593033,8.196720919023454,5.0,0.19586064299386846,-0.27782801829540016,94.1321962570191,0.0,-0.9018458127975464
1788863837000,1788863837000,1788863842000,37,-1.0,0.38999997079372406,0.3999999910593033,8.196720919023454,5.0,0.19586064299386846,-0.27782801829540016,93.85436823872371,0.0,-0.9192702770233154
1788863847000,1788863847000,1788863852000,16,-1.0,0.5600000023841858,0.5699999928474426,11.36363642521141,5.0,0.27926136555596576,-0.3928976214359979,93.46147061728772,0.0,-0.9578564763069153
1788863857000,1788863857000,1788863862000,37,-1.0,0.38999997079372406,0.3999999910593033,8.196720919023454,5.0,0.19586064299386846,-0.27782801829540016,93.18364259899232,0.0,-0.9226545095443726
1788863867000,1788863867000,1788863872000,16,-1.0,0.5600000023841858,0.5699999928474426,11.36363642521141,5.0,0.27926136555596576,-0.3928976214359979,92.79074497755633,0.0,-0.9274808168411255
1788863877400,1788863877400,1788863882400,16,-1.0,0.5600000023841858,0.5699999928474426,11.36363642521141,5.0,0.27926136555596576,-0.3928976214359979,92.39784735612034,0.0,-0.9664492011070251
1788863890400,1788863890400,1788863895400,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,92.08807065753432,0.0,-0.9031164050102234
1788863900400,1788863900400,1788863905400,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,91.20357073209526,0.0,0.9573809504508972
1788863911200,1788863911200,1788863916200,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,90.3190708066562,0.0,0.9601931571960449
1788863921200,1788863921200,1788863926200,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,90.00929410807018,0.0,-0.9404115080833435
1788863931200,1788863931200,1788863936200,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,89.12479418263112,0.0,0.9535483717918396
1788863941800,1788863941800,1788863946800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,88.24029425719206,0.0,0.960577130317688
1788863951800,1788863951800,1788863956800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,87.355794331753,0.0,0.9551780819892883
1788863973000,1788863973000,1788863978000,17,-1.0,0.4399999976158142,0.44999998807907104,8.928571390558263,5.0,0.2204910698299277,-0.30977669858601814,87.04601763316698,0.0,-0.959201455116272
1788864058400,1788864058400,1788864063400,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,86.16151770772792,0.0,0.9594131112098694
1788864069400,1788864069400,1788864074400,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,85.27701778228887,0.0,0.9662620425224304
1788864080600,1788864080600,1788864085600,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,84.3925178568498,0.0,0.9522644281387329
1788864091800,1788864091800,1788864096800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,83.50801793141075,0.0,0.9363024234771729
1788864101800,1788864101800,1788864106800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,82.62351800597169,0.0,0.967849612236023
1788864111800,1788864111800,1788864116800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,81.73901808053263,0.0,0.9538803100585938
1788864121800,1788864121800,1788864126800,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,80.85451815509357,0.0,0.9405465126037598
1788864132000,1788864132000,1788864137000,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,79.97001822965451,0.0,0.9547533392906189
1788864191200,1788864191200,1788864196200,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,79.08551830421546,0.0,0.9620547890663147
1788864201200,1788864201200,1788864206200,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,78.2010183787764,0.0,0.9559342861175537
1788864211200,1788864211200,1788864216200,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,77.31651845333734,0.0,0.9321849346160889
1788864221200,1788864221200,1788864226200,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,76.43201852789828,0.0,0.9585968255996704
1788864283400,1788864283400,1788864288400,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,75.54751860245922,0.0,0.9616590142250061
1788864294200,1788864294200,1788864299200,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,74.66301867702016,0.0,0.9573289752006531
1788864305400,1788864305400,1788864310400,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,73.7785187515811,0.0,0.966631293296814
1788864316600,1788864316600,1788864321600,101,1.0,0.19999999582767486,0.17999999940395356,25.000000521540652,5.0,0.3845000044152142,-0.8844999254390579,72.89401882614204,0.0,0.955919086933136
