slug,series,market_type,n_bottom,n_top,p_up_bottom,p_up_top,diff
mlb-kc-bos-2026-09-12,mlb-kc-bos-2026-09-12|spread|-2.5|44942141574735288576719753765159465338480690788251947944137070419339961205528,spread,78,63,0.5,0.5396825396825397,-0.03968253968253965
mlb-kc-bos-2026-09-12,mlb-kc-bos-2026-09-12|spread|-2.5|93877367689069862400337902172253529609798692049163275941256206632596342563928,spread,32,57,0.5,0.5614035087719298,-0.06140350877192979
mlb-laa-wsh-2026-09-12,mlb-laa-wsh-2026-09-12|moneyline|None|40792841770362354623148102658436042620717926349486454752253698545015107663034,moneyline,43,42,0.5348837209302325,0.42857142857142855,0.10631229235880396
mlb-laa-wsh-2026-09-12,mlb-laa-wsh-2026-09-12|spread|-1.5|14173315657976089101794909648695136698065139170315625579335869644422724290408,spread,84,71,0.5357142857142857,0.5774647887323944,-0.041750503018108676
mlb-laa-wsh-2026-09-12,mlb-laa-wsh-2026-09-12|spread|-1.5|90672435369910686554718716122155464615230813857956099374977309607714809984964,spread,36,55,0.3888888888888889,0.5272727272727272,-0.13838383838383833
mlb-laa-wsh-2026-09-12,mlb-laa-wsh-2026-09-12|spread|-2.5|54470381787935482824445878318776248896899809454001030235155707971850258039521,spread,78,72,0.5897435897435898,0.5138888888888888,0.07585470085470092
mlb-lad-mia-2026-09-12,mlb-lad-mia-2026-09-12|moneyline|None|89254313729353657865448740606800371484028707376712453212148059579290368635237,moneyline,34,38,0.5,0.42105263157894735,0.07894736842105265
mlb-lad-mia-2026-09-12,mlb-lad-mia-2026-09-12|spread|-1.5|63584899405568203825866639246943014851672011836968160173521233941014592577294,spread,78,83,0.48717948717948717,0.5421686746987951,-0.05498918751930798
mlb-lad-mia-2026-09-12,mlb-lad-mia-2026-09-12|spread|-1.5|64675617119723677900949755460863489907225740896748253474587685571843451417272,spread,101,93,0.504950495049505,0.46236559139784944,0.042584903651655515
mlb-lad-mia-2026-09-12,mlb-lad-mia-2026-09-12|spread|-2.5|73974090839062339349522857374358389091747300262181310561941956709545923644090,spread,96,70,0.5,0.5142857142857142,-0.014285714285714235
mlb-lad-mia-2026-09-12,mlb-lad-mia-2026-09-12|spread|-2.5|9963300353830899649112848774764884070136450859431135190032805215465430321226,spread,68,88,0.47058823529411764,0.5795454545454546,-0.10895721925133695
mlb-nym-nyy-2026-09-12,mlb-nym-nyy-2026-09-12|spread|-1.5|65403757962249190027249046140634051686649308638461543757105394712031279106523,spread,52,75,0.46153846153846156,0.49333333333333335,-0.03179487179487178
mlb-nym-nyy-2026-09-12,mlb-nym-nyy-2026-09-12|spread|-1.5|80911767192760044077767993080221368329863132613380286506676933267812994424263,spread,41,56,0.43902439024390244,0.4107142857142857,0.028310104529616742
mlb-nym-nyy-2026-09-12,mlb-nym-nyy-2026-09-12|spread|-2.5|53915810477758241015702307479807151240141312896007923842440312876433751862514,spread,54,88,0.5185185185185185,0.5681818181818182,-0.04966329966329974
mlb-phi-atl-2026-09-12,mlb-phi-atl-2026-09-12|spread|-1.5|23048273887681780976855839923421355038444586183162422400497213687946621931447,spread,57,45,0.42105263157894735,0.4444444444444444,-0.023391812865497075
mlb-phi-atl-2026-09-12,mlb-phi-atl-2026-09-12|spread|-1.5|91614628082475920670233590313610423667332955234173323836957494141769419359899,spread,47,37,0.6382978723404256,0.3783783783783784,0.25991949396204717
mlb-phi-atl-2026-09-12,mlb-phi-atl-2026-09-12|spread|-2.5|27266877079606468972875023627370654870985950171739193152190689178222664018843,spread,37,36,0.5405405405405406,0.4444444444444444,0.09609609609609615
mlb-phi-atl-2026-09-12,mlb-phi-atl-2026-09-12|spread|-2.5|35124892275982786378897994651333627812398199672238528675506898617284906594077,spread,59,50,0.4576271186440678,0.62,-0.1623728813559322
mlb-pit-chc-2026-09-12,mlb-pit-chc-2026-09-12|moneyline|None|21336114212166485193901165199477947790170708961051580641182268793845806963710,moneyline,40,51,0.625,0.43137254901960786,0.19362745098039214
mlb-pit-chc-2026-09-12,mlb-pit-chc-2026-09-12|spread|-1.5|16313645928980703107972255985655189250816952628782856823294199565027419019370,spread,74,101,0.47297297297297297,0.46534653465346537,0.0076264383195076
mlb-pit-chc-2026-09-12,mlb-pit-chc-2026-09-12|spread|-1.5|54411769395001110524824808648887750430309985222086334097018453525573529745189,spread,86,84,0.5116279069767442,0.5357142857142857,-0.02408637873754149
mlb-pit-chc-2026-09-12,mlb-pit-chc-2026-09-12|spread|-2.5|48991170350865005203073709132432127385510519842105754676662509882407600102295,spread,80,80,0.5375,0.5125,0.025000000000000022
mlb-pit-chc-2026-09-12,mlb-pit-chc-2026-09-12|spread|-2.5|56566084536493805039415798418089087701286404529054334178316952252710889295819,spread,53,97,0.5094339622641509,0.422680412371134,0.08675354989301692
mlb-sd-sf-2026-09-12,mlb-sd-sf-2026-09-12|moneyline|None|94733096575050845817444182523140294484561866373271223355100152025969701119810,moneyline,38,47,0.6578947368421053,0.40425531914893614,0.25363941769316917
mlb-sd-sf-2026-09-12,mlb-sd-sf-2026-09-12|spread|-1.5|108373009829097125997469585209916902022196801679590368368822291111203392555607,spread,53,62,0.6037735849056604,0.43548387096774194,0.16828971393791842
mlb-sd-sf-2026-09-12,mlb-sd-sf-2026-09-12|spread|-1.5|16429901234768487697889863806360781966491791341582302766951760520345916628564,spread,67,111,0.5223880597014925,0.4774774774774775,0.044910582224015005
mlb-sd-sf-2026-09-12,mlb-sd-sf-2026-09-12|spread|-2.5|12556678241610874108728006322503340212141127791145010438401076462104923968383,spread,67,110,0.5522388059701493,0.5363636363636364,0.015875169606512918
mlb-sd-sf-2026-09-12,mlb-sd-sf-2026-09-12|spread|-2.5|69704864010683314479876389395623457725397917103045093553416829275181571779007,spread,52,59,0.5384615384615384,0.5084745762711864,0.029986962190352018
