session,slug,market_type,series,ts,entry_mid,peak_mid,entry_spread,peak_spread,d_bid,d_ask,d_mid,d_spread,price_share,cause,rigid,gross_peak,pnl_peak,pays
books_2026-08-30,mlb-mia-wsh-2026-08-30,total,mlb-mia-wsh-2026-08-30|total|7.5|24066227189170748322799835471456958883786479790422801266100245751304284948709,1788116142600,0.1899999976158142,0.9794999957084656,8.0,3.900003433227539,80.99999809265137,76.9000015258789,78.94999980926514,-4.099996566772461,0.974034220540357,price,False,78.94999980926514,72.13009932946443,True
books_2026-09-11,mlb-laa-wsh-2026-09-11,total,mlb-laa-wsh-2026-09-11|total|8.5|92470250397608045922649766216203281003308212282589293173665571735546229875529,1789176717600,0.05999999865889549,0.7059999704360962,10.0,5.19999885559082,66.99999774992466,62.19999660551547,64.59999717772007,-4.800001144409187,0.9628482867328617,price,False,64.59999717772007,55.680177694923884,True
books_2026-08-30,mlb-sd-tb-2026-08-30,moneyline,mlb-sd-tb-2026-08-30|moneyline|nan|27908995320484703437757442267653693370628497092214175083166752177685505408439,1788123166800,0.7910000085830688,0.32999998331069946,1.1999964714050293,16.0,-53.50000429153443,-38.70000076293945,-46.10000252723694,14.800003528594978,0.8394793631534967,price,False,46.10000252723694,35.56790934488296,True
books_2026-08-28,mlb-bal-oak-2026-08-28,spread,mlb-bal-oak-2026-08-28|spread|-1.5|24186019174945648076579279961903774394501176441656977848872735584311354018371,1787978121000,0.8650000095367432,0.2149999886751175,23.000001907348633,35.0,-71.00000113248825,-59.000003039836876,-65.00000208616257,11.999998092651374,0.9076923253268173,price,False,65.00000208616257,34.57225119957328,True
books_2026-08-30,mlb-cin-chc-2026-08-30,spread,mlb-cin-chc-2026-08-30|spread|-2.5|76017768987780378917021457012395326284456736306029507673460313048955924261997,1788138625400,0.08500000089406967,0.4749999940395355,6.999999523162842,8.99999713897705,38.00000050663947,39.9999981224537,38.999999314546585,1.9999976158142232,0.9743590044747995,price,False,38.999999314546585,29.364250981256365,True
books_2026-09-11,mlb-tex-ari-2026-09-11,total,mlb-tex-ari-2026-09-11|total|9.5|37476800434598840896041413986254556573607139416433934874760924589941751357065,1789185153200,0.47999998927116394,0.8199999928474426,7.999998569488525,3.9999961853027344,36.000001549720764,31.999999165534977,34.00000035762787,-4.0000023841857875,0.9411764361454134,price,False,34.00000035762787,26.014002959489822,True
books_2026-08-28,mlb-phi-laa-2026-08-28,moneyline,mlb-phi-laa-2026-08-28|moneyline|None|51861653197188885457754544253395521359876617403376889019857984610677824274079,1787976831000,0.16499999165534973,0.4750000238418579,1.0000005960464478,13.00000286102295,25.000002086162564,37.00000435113906,31.00000321865081,12.000002264976498,0.8064515964669832,price,False,31.000003218650818,22.064251512110236,True
books_2026-09-13,mlb-sea-oak-2026-09-13,moneyline,mlb-sea-oak-2026-09-13|moneyline|None|98694063005008440164371863715318245513624038106507182454626923949324166523795,1789342216600,0.3149999976158142,0.02499999850988388,11.000001907348633,1.0,-23.999998956918716,-34.00000086426735,-28.999999910593033,-10.000001907348633,0.8275861734796789,price,False,28.999999910593033,21.79924896840751,True
books_2026-09-12,mlb-laa-wsh-2026-09-12,moneyline,mlb-laa-wsh-2026-09-12|moneyline|None|40792841770362354623148102658436042620717926349486454752253698545015107663034,1789251964400,0.23250000178813934,0.5,1.1000007390975952,8.000001907348633,23.299999237060547,30.200000405311588,26.749999821186066,6.900001168251041,0.8710280146845791,price,False,26.749999821186066,20.05777974317968,True
books_2026-08-30,mlb-mia-wsh-2026-08-30,moneyline,mlb-mia-wsh-2026-08-30|moneyline|nan|69426543764461627347858130646460967274912161156304358439086966495097652022629,1788114492400,0.33500000834465027,0.11499999463558197,0.9999990463256836,0.9999998211860657,-22.00000175833702,-22.00000098347664,-22.00000137090683,7.748603820800781e-07,0.9999999823895379,price,True,22.00000137090683,19.377251944035294,True
