session,slug,market_type,series,ts,ts_peak,lead_to_peak_s,entry_mid,peak_mid,entry_spread,peak_spread,gross_peak,cost_peak,fee_peak,net
books_2026-08-28,mlb-lad-det-2026-08-28,moneyline,mlb-lad-det-2026-08-28|moneyline|None|62758640872624052795659101325744503666978255786288129701907218433664064764873,1787965436800,1787965446800,10.0,0.7749999761581421,0.5249999761581421,0.9999990463256836,15.000003814697266,25.0,8.000001430511475,2.118750071525568,14.881248497962957
books_2026-08-28,mlb-mia-wsh-2026-08-28,total,mlb-mia-wsh-2026-08-28|total|8.5|67096362663257312737201959378699143641327759664863304254391197161967130510287,1787964873800,1787964882000,8.2,0.6000000238418579,0.925000011920929,32.0,0.9999990463256836,32.499998807907104,16.499999523162842,1.5468749254941905,14.453124359250072
books_2026-09-13,mlb-kc-bos-2026-09-13,moneyline,mlb-kc-bos-2026-09-13|moneyline|None|5741225957638341538987185541604521597924941963009675803256384594855095362956,1789340500400,1789340509600,9.2,0.3149999976158142,0.12999999523162842,0.9999990463256836,4.000000953674316,18.50000023841858,2.5,1.6443749779462813,14.355625260472298
books_2026-09-12,mlb-laa-wsh-2026-09-12,total,mlb-laa-wsh-2026-09-12|total|9.5|91843032796905806081994616637187391465688127886864385339833293445003278460550,1789251981800,1789251991600,9.8,0.148499995470047,0.5199999809265137,28.299999237060547,13.999999046325684,37.14999854564667,21.149999141693115,1.8802387378919108,14.11976066606164
books_2026-08-28,mlb-bal-oak-2026-08-28,moneyline,mlb-bal-oak-2026-08-28|moneyline|None|52361811615440640554247246363911306249790146682141367727584915776659378652731,1787977578000,1787977587600,9.6,0.6349999904632568,0.8250000476837158,0.9999990463256836,5.000001430511475,19.0000057220459,3.000000238418579,1.880749857902515,14.119255625724804
books_2026-09-10,mlb-col-nyy-2026-09-10,total,mlb-col-nyy-2026-09-10|total|8.5|80652917835307250976778851535424302180622224589967027975993345719248721733918,1789087915400,1789087925400,10.0,0.574999988079071,0.4050000011920929,0.9999990463256836,0.9999990463256836,16.999998688697815,0.9999990463256836,2.4267500100731842,13.573249632298946
books_2026-09-11,mlb-kc-bos-2026-09-11,moneyline,mlb-kc-bos-2026-09-11|moneyline|None|30405502466268309215684803501213130157972453130129494566675040477304802989422,1789176557000,1789176561000,4.0,0.6100000143051147,0.7999999523162842,1.9999980926513672,6.000000476837158,18.999993801116943,3.9999992847442627,1.9895001273155093,13.010494389057172
books_2026-08-30,mlb-col-atl-2026-08-30,spread,mlb-col-atl-2026-08-30|spread|-2.5|42762560564689308127221539314359137143368082252379794738514790300107602741035,1788114493400,1788114500000,6.6,0.36500000953674316,0.5699999928474426,0.9999990463256836,10.00000286102295,20.499998331069946,5.500000953674316,2.3843750178813927,12.615622359514237
books_2026-08-28,mlb-lad-det-2026-08-28,moneyline,mlb-lad-det-2026-08-28|moneyline|None|62758640872624052795659101325744503666978255786288129701907218433664064764873,1787964715400,1787964725200,9.8,0.574999988079071,0.7350000143051147,0.9999990463256836,2.999997138977051,16.00000262260437,1.9999980926513672,2.1957499753236753,11.804254554629328
books_2026-08-28,mlb-cin-chc-2026-08-28,spread,mlb-cin-chc-2026-08-28|spread|-1.5|26265231364580606335055379515395861660123918874505679026736334036019835413770,1787952092600,1787952102600,10.0,0.10999999940395355,0.5350000262260437,18.000001907348633,41.0,42.500002682209015,29.500000953674316,1.7333749884963003,11.266626740038397
books_2026-08-28,mlb-pit-stl-2026-08-28,spread,mlb-pit-stl-2026-08-28|spread|-2.5|103482995279774432934106576913827038459224546691720825536582943160503209824977,1787964796600,1787964802800,6.2,0.20499999821186066,0.4049999713897705,10.999999046325684,3.000000238418579,19.999997317790985,6.999999642372131,2.019749967545267,10.980247707873588
books_2026-08-28,mlb-pit-stl-2026-08-28,moneyline,mlb-pit-stl-2026-08-28|moneyline|None|39987381693049627234877216970893231137182833029744314612576450986449611240782,1787964792200,1787964801800,9.6,0.42000001668930054,0.2750000059604645,2.0000011920928955,0.9999990463256836,14.500001072883606,1.5000001192092896,2.214875026762484,10.785125926911832
books_2026-09-11,mlb-nym-nyy-2026-09-11,total,mlb-nym-nyy-2026-09-11|total|9.5|54216862473446531119119153106851298609804895071350621279330672425657072912198,1789170357200,1789170367200,10.0,0.4000000059604645,0.6449999809265137,12.000000953674316,11.000001907348633,24.49999749660492,11.500001430511475,2.3448750336170177,10.655121032476426
books_2026-08-28,mlb-ari-sf-2026-08-28,moneyline,mlb-ari-sf-2026-08-28|moneyline|None|40697926130162280000530452467005020946621185081314033430441753740719236210586,1787975191600,1787975201600,10.0,0.6549999713897705,0.4699999690055847,1.0000050067901611,10.0,18.50000023841858,5.500002503395081,2.3753750350475227,10.624622699975976
books_2026-09-10,mlb-tb-atl-2026-09-10,moneyline,mlb-tb-atl-2026-09-10|moneyline|None|4220092698496217458328832377012206217748615097133952101037492792784606553551,1789063233200,1789063241600,8.4,0.2549999952316284,0.125,0.9999990463256836,0.9999998211860657,12.999999523162842,0.9999994337558746,1.4967499883174895,10.503250101089478
books_2026-08-30,mlb-col-atl-2026-08-30,moneyline,mlb-col-atl-2026-08-30|moneyline|nan|77455747630275931541716205668972717107125294759183967685077482362812344125796,1788114492600,1788114496800,4.2,0.30000001192092896,0.16499999165534973,2.0000011920928955,1.0000005960464478,13.500002026557922,1.5000008940696716,1.7388749958872785,10.261126136600971
books_2026-09-12,mlb-laa-wsh-2026-09-12,moneyline,mlb-laa-wsh-2026-09-12|moneyline|None|40792841770362354623148102658436042620717926349486454752253698545015107663034,1789254152200,1789254162200,10.0,0.18950000405311584,0.03700000047683716,5.900000095367432,2.6000001430511475,15.250000357627869,4.2500001192092896,0.9461037647926807,10.053896473625898
books_2026-08-30,mlb-sea-tor-2026-08-30,total,mlb-sea-tor-2026-08-30|total|7.5|32436757311989279057207236057109587614704474952091870309580512194601411732218,1788119508200,1788119516200,8.0,0.20000000298023224,0.48500001430511475,32.000003814697266,1.0000020265579224,28.50000113248825,16.500002920627594,2.048875011086463,9.951123200774195
books_2026-09-12,mlb-sd-sf-2026-09-12,moneyline,mlb-sd-sf-2026-09-12|moneyline|None|94733096575050845817444182523140294484561866373271223355100152025969701119810,1789251753400,1789251762200,8.8,0.909500002861023,0.762499988079071,0.3000020980834961,7.0999979972839355,14.70000147819519,3.700000047683716,1.3170175195765488,9.682983910934926
books_2026-09-11,mlb-sea-oak-2026-09-11,moneyline,mlb-sea-oak-2026-09-11|moneyline|None|98307587767535414882664746088187028555366732485945980601628737426603690443416,1789181899800,1789181909400,9.6,0.4649999737739563,0.32499998807907104,3.000000238418579,1.0000020265579224,13.999998569488525,2.0000011324882507,2.340749969959255,9.65924746704102
books_2026-09-11,mlb-sd-sf-2026-09-11,moneyline,mlb-sd-sf-2026-09-11|moneyline|None|16048610262370068586486043004090220388460476204017934071541446203879311263247,1789190268600,1789190270600,2.0,0.8560000061988831,0.9879999756813049,4.799997806549072,0.9999990463256836,13.199996948242188,2.899998426437378,0.6756000966072051,9.624398425197604
books_2026-08-28,mlb-col-atl-2026-08-28,moneyline,mlb-col-atl-2026-08-28|moneyline|None|47221779164528472967563745806811734280548032244811800801317173632092974249294,1787966991600,1787966993400,1.8,0.23999999463558197,0.10500000417232513,3.9999992847442627,0.9999998211860657,13.499999046325684,2.499999552965164,1.3818750025331972,9.618124490827322
books_2026-08-28,mlb-cin-chc-2026-08-28,moneyline,mlb-cin-chc-2026-08-28|moneyline|None|56490911322126838415165748390295341510339789126875451477985325575025249405949,1787947683200,1787947686600,3.4,0.7150000333786011,0.875,6.999999523162842,2.999997138977051,15.999996662139893,4.999998331069946,1.5657499282360021,9.434248402833944
books_2026-08-30,mlb-col-atl-2026-08-30,moneyline,mlb-col-atl-2026-08-30|moneyline|nan|77455747630275931541716205668972717107125294759183967685077482362812344125796,1788118934800,1788118944600,9.8,0.13499999046325684,0.2750000059604645,1.0000005960464478,5.000001430511475,14.000001549720764,3.000001013278961,1.580749978601932,9.41925055783987
books_2026-09-13,mlb-laa-wsh-2026-09-13,total,mlb-laa-wsh-2026-09-13|total|8.5|37010139713485387878802763164729932778917538843963689927131125000114147133726,1789328970200,1789328976600,6.4,0.4949999749660492,0.9099999666213989,57.0,4.000002384185791,41.49999916553497,30.500001192092896,1.6593751356005582,9.340622837841519
books_2026-08-28,mlb-col-atl-2026-08-28,spread,mlb-col-atl-2026-08-28|spread|-1.5|471611264657536589393837708393110708074260375618598187086932632578401911127,1787969099400,1787969108600,9.2,0.6399999856948853,0.8199999928474426,4.000002384185791,10.00000286102295,18.000000715255737,7.00000262260437,1.890000042915343,9.109998049736024
books_2026-08-30,mlb-sd-tb-2026-08-30,spread,mlb-sd-tb-2026-08-30|spread|-2.5|46617630634635806901642073348773249365633923466898386618893470231641757004817,1788120500800,1788120510200,9.4,0.1899999976158142,0.02499999850988388,10.0,3.0,16.499999910593033,6.5,0.8913749855309726,9.10862492506206
books_2026-08-28,mlb-kc-cle-2026-08-28,moneyline,mlb-kc-cle-2026-08-28|moneyline|None|20791203717656939747103373618413153718607899589623776795532569528425486073770,1787966317600,1787966327600,10.0,0.8349999785423279,0.9449999928474426,0.9999990463256836,0.9999990463256836,11.000001430511475,0.9999990463256836,0.9487501037120794,9.051252280473712
books_2026-09-11,mlb-tex-ari-2026-09-11,total,mlb-tex-ari-2026-09-11|total|10.5|33523987411704909088066169412438243092892778787342163902096990631612604012976,1789185265000,1789185274800,9.8,0.625,0.800000011920929,0.9999990463256836,12.000000953674316,17.500001192092896,6.5,1.9718749642372124,9.028126227855683
books_2026-08-30,mlb-sd-tb-2026-08-30,total,mlb-sd-tb-2026-08-30|total|8.5|101879545785038122228411026820719965180232719958959417045994482888357880874339,1788123007400,1788123016800,9.4,0.5254999995231628,0.30000001192092896,1.100003719329834,21.80000114440918,22.54999876022339,11.450002431869507,2.2967487739634507,8.803247554390431
books_2026-09-11,mlb-cle-min-2026-09-11,moneyline,mlb-cle-min-2026-09-11|moneyline|None|80274199636239788891835890975969652234057054368534865190027642520443788470558,1789178106800,1789178116800,10.0,0.29500001668930054,0.4350000023841858,1.0000020265579224,5.000001430511475,13.999998569488525,3.0000017285346985,2.2687500357627854,8.731246805191041
books_2026-09-11,mlb-lad-mia-2026-09-11,total,mlb-lad-mia-2026-09-11|total|7.5|100564675625564290770113535104841762709941819079539748480137708846304219153516,1789177288800,1789177293400,4.6,0.6200000047683716,0.9049999713897705,22.000003814697266,15.000003814697266,28.499996662139893,18.500003814697266,1.6078751101493793,8.392117737293248
books_2026-08-28,mlb-tex-mil-2026-08-28,spread,mlb-tex-mil-2026-08-28|spread|-1.5|43328300253956173263113097213679696199174225249141234170181426615045426243178,1787967494600,1787967504600,10.0,0.550000011920929,0.9049999713897705,48.000003814697266,3.0000030994415283,35.499995946884155,25.500003457069397,1.6673751099109602,8.332617379903798
books_2026-09-11,mlb-laa-wsh-2026-09-11,moneyline,mlb-laa-wsh-2026-09-11|moneyline|None|54629298416765988631520853078162888581416376784540008375343163682964232809572,1789173693400,1789173702200,8.8,0.6800000071525574,0.800000011920929,1.9999980926513672,1.9999980926513672,12.000000476837158,1.9999980926513672,1.887999951362609,8.112002432823182
books_2026-09-11,mlb-pit-chc-2026-09-11,moneyline,mlb-pit-chc-2026-09-11|moneyline|None|87875402712849883709416600974521819746565102002419250776574963799640888997642,1789153224000,1789153234000,10.0,0.32999998331069946,0.19499999284744263,2.0000011920928955,5.0,13.499999046325684,3.5000005960464478,1.8903749498128875,8.109623500466348
books_2026-08-28,mlb-cin-chc-2026-08-28,total,mlb-cin-chc-2026-08-28|total|7.5|3681599356277031532608575864575877626962627429597052268363658603415793929679,1787947027600,1787947030200,2.6,0.5849999785423279,0.7699999809265137,0.9999990463256836,16.000003814697266,18.50000023841858,8.500001430511475,2.0993750697374303,7.900623738169674
books_2026-08-28,mlb-cin-chc-2026-08-28,total,mlb-cin-chc-2026-08-28|total|9.5|99710879584968760959114354589507854720261577984961086708641088580847663032423,1787944564000,1787944574000,10.0,0.2549999952316284,0.3999999761581421,6.999999523162842,2.0000011920928955,14.499998092651367,4.500000357627869,2.1498749644756288,7.85012277054787
books_2026-08-28,mlb-bal-oak-2026-08-28,moneyline,mlb-bal-oak-2026-08-28|moneyline|None|52361811615440640554247246363911306249790146682141367727584915776659378652731,1787975547400,1787975556400,9.0,0.7350000143051147,0.6100000143051147,2.999997138977051,1.9999980926513672,12.5,2.499997615814209,2.1633749506473525,7.836627433538439
books_2026-09-13,mlb-pit-chc-2026-09-13,total,mlb-pit-chc-2026-09-13|total|7.5|52630000686370602916086607130872348420302600584891588998848423447664821079197,1789329556800,1789329564600,7.8,0.5349999666213989,0.75,19.0,3.9999961853027344,21.500003337860107,11.499998092651367,2.181375011682505,7.818630233526235
books_2026-08-30,mlb-phi-laa-2026-08-30,spread,mlb-phi-laa-2026-08-30|spread|-1.5|66011319374523171072127527680239398140175168556880966834916180111147206528434,1788120779200,1788120784000,4.8,0.48500001430511475,0.3400000035762787,1.0000020265579224,7.999998569488525,14.500001072883606,4.500000298023224,2.370875007867812,7.62912576699257
books_2026-08-30,mlb-bal-oak-2026-08-30,moneyline,mlb-bal-oak-2026-08-30|moneyline|nan|76219166502217321463004222592520709756180519885999045178858181322285008048896,1788125503800,1788125513800,10.0,0.4049999713897705,0.6150000095367432,3.000000238418579,19.0,21.000003814697266,11.00000011920929,2.388749961853023,7.611253733634953
books_2026-09-13,mlb-cin-mil-2026-09-13,moneyline,mlb-cin-mil-2026-09-13|moneyline|None|85622791592271942250953122473427279669815910989431958325584121543910931654419,1789332203000,1789332206200,3.2,0.7350000143051147,0.9049999713897705,14.999998092651367,1.0000050067901611,16.999995708465576,8.000001549720764,1.4037500822544047,7.596244076490407
books_2026-09-12,mlb-lad-mia-2026-09-12,total,mlb-lad-mia-2026-09-12|total|8.5|12035318173231936194090322328659996773788989980702396133393684235899522791935,1789252105000,1789252115000,10.0,0.4950000047683716,0.375,0.9999990463256836,2.999997138977051,12.000000476837158,1.9999980926513672,2.421750000238419,7.5782523839473726
books_2026-09-12,mlb-sd-sf-2026-09-12,moneyline,mlb-sd-sf-2026-09-12|moneyline|None|94733096575050845817444182523140294484561866373271223355100152025969701119810,1789245885000,1789245892400,7.4,0.45499998331069946,0.5850000381469727,1.0000020265579224,5.000001430511475,13.00000548362732,3.0000017285346985,2.4537499600648793,7.5462537950277415
books_2026-09-13,mlb-kc-bos-2026-09-13,moneyline,mlb-kc-bos-2026-09-13|moneyline|None|5741225957638341538987185541604521597924941963009675803256384594855095362956,1789339152400,1789339161800,9.4,0.41499999165534973,0.5399999618530273,0.9999990463256836,4.000002384185791,12.499997019767761,2.5000007152557373,2.455875008165829,7.544121296346194
books_2026-08-30,mlb-sea-tor-2026-08-30,total,mlb-sea-tor-2026-08-30|total|8.5|113374329516861136878069066361701120357963257921344768269177511171248031643724,1788119904600,1788119914200,9.6,0.3995000123977661,0.12550000846385956,31.900001525878906,4.90000057220459,27.400000393390656,18.400001049041748,1.7482475441569079,7.251751800191999
books_2026-08-28,mlb-cin-chc-2026-08-28,moneyline,mlb-cin-chc-2026-08-28|moneyline|None|56490911322126838415165748390295341510339789126875451477985325575025249405949,1787951634200,1787951642400,8.2,0.6805000305175781,0.800000011920929,3.8999974727630615,1.8000006675720215,11.949998140335083,2.8499990701675415,1.8870986591529795,7.212900411014562
books_2026-09-13,mlb-cin-mil-2026-09-13,moneyline,mlb-cin-mil-2026-09-13|moneyline|None|85622791592271942250953122473427279669815910989431958325584121543910931654419,1789332058800,1789332064000,5.2,0.6349999904632568,0.7749999761581421,5.000001430511475,5.000001430511475,13.999998569488525,5.000001430511475,2.0307500784397092,6.9692470605373416
books_2026-09-12,mlb-hou-tb-2026-09-12,total,mlb-hou-tb-2026-09-12|total|7.5|959772661168313031177657439598027191911896089242769807158653615896466549205,1789255538600,1789255548600,10.0,0.2199999988079071,0.38999998569488525,2.0000011920928955,14.000001907348633,16.999998688697815,8.000001549720764,2.0474999809265126,6.952497158050538
books_2026-08-28,mlb-cin-chc-2026-08-28,moneyline,mlb-cin-chc-2026-08-28|moneyline|None|56490911322126838415165748390295341510339789126875451477985325575025249405949,1787945810000,1787945817600,7.6,0.07500000298023224,0.17000000178813934,0.9999998211860657,2.0000011920928955,9.49999988079071,1.5000005066394806,1.0523750185668468,6.947624355584383
books_2026-09-11,mlb-lad-mia-2026-09-11,total,mlb-lad-mia-2026-09-11|total|8.5|49314263879818525731302306631801675120733077204142727813947973664333748741510,1789176907600,1789176914800,7.2,0.7300000190734863,0.39499998092651367,48.000003814697266,1.0000020265579224,33.500003814697266,24.500002920627594,2.180374936103817,6.8196259579658545
books_2026-08-28,mlb-phi-laa-2026-08-28,moneyline,mlb-phi-laa-2026-08-28|moneyline|None|51861653197188885457754544253395521359876617403376889019857984610677824274079,1787971949400,1787971958400,9.0,0.2750000059604645,0.4099999964237213,0.9999990463256836,7.999998569488525,13.499999046325684,4.4999988079071045,2.206375010192394,6.793625228226185
books_2026-09-10,mlb-tex-sea-2026-09-10,moneyline,mlb-tex-sea-2026-09-10|moneyline|None|78544727324163345475409013065811699623710078599752385576030335036923637450541,1789080022400,1789080030000,7.6,0.08650000393390656,0.006500000134110451,0.8999996185302734,0.699999988079071,8.00000037997961,0.7999998033046722,0.42737751692853865,6.772623059746399
books_2026-08-28,mlb-phi-laa-2026-08-28,spread,mlb-phi-laa-2026-08-28|spread|-2.5|110167861059405813032750311272931850281548134705788312214700663834606108660629,1787977180400,1787977186000,5.6,0.42000001668930054,0.010499999858438969,64.0,1.899999976158142,40.95000168308616,32.94999998807907,1.269948762658498,6.730052932348588
books_2026-09-11,mlb-laa-wsh-2026-09-11,spread,mlb-laa-wsh-2026-09-11|spread|-2.5|77652196379905412173705102904626114185348158795510107328221157977825876648485,1789175521600,1789175531600,10.0,0.039000000804662704,0.210999995470047,2.799999952316284,16.200000762939453,17.19999946653843,9.500000357627869,1.0197899906179309,6.6802091182926295
books_2026-09-13,mlb-lad-mia-2026-09-13,moneyline,mlb-lad-mia-2026-09-13|moneyline|None|36840522433304955196904475740152766420604674981982660002263869346270018374502,1789330074000,1789330082400,8.4,0.8849999904632568,0.7799999713897705,0.9999990463256836,4.000002384185791,10.500001907348633,2.5000007152557373,1.3668751168250992,6.633126075267796
books_2026-09-11,mlb-col-det-2026-09-11,moneyline,mlb-col-det-2026-09-11|moneyline|None|114532502496137932693089688451118145455360814432114926570975463361514518351293,1789170035800,1789170042600,6.8,0.6549999713897705,0.48500001430511475,15.000003814697266,1.0000020265579224,16.999995708465576,8.000002920627594,2.378750046491618,6.621242741346364
books_2026-09-13,mlb-tex-ari-2026-09-13,spread,mlb-tex-ari-2026-09-13|spread|-1.5|100741401578059439131842805995021154925367281170627007781945904409576097428662,1789333801000,1789333811000,10.0,0.36500000953674316,0.49000000953674316,3.000000238418579,3.9999992847442627,12.5,3.499999761581421,2.4083750138282767,6.591625224590302
books_2026-09-12,mlb-pit-chc-2026-09-12,moneyline,mlb-pit-chc-2026-09-12|moneyline|None|21336114212166485193901165199477947790170708961051580641182268793845806963710,1789244428000,1789244436800,8.8,0.625,0.4699999988079071,11.000001907348633,1.9999980926513672,15.50000011920929,6.5,2.417374999642372,6.582625119566917
books_2026-08-28,mlb-mia-wsh-2026-08-28,moneyline,mlb-mia-wsh-2026-08-28|moneyline|None|52617810597802292817712211541528569387414612966845623028699757422336713814968,1787960495600,1787960505600,10.0,0.5799999833106995,0.4050000011920929,1.9999980926513672,14.999998092651367,17.499998211860657,8.499998092651367,2.4228750144839273,6.577125104725362
books_2026-08-30,mlb-sd-tb-2026-08-30,moneyline,mlb-sd-tb-2026-08-30|moneyline|nan|27908995320484703437757442267653693370628497092214175083166752177685505408439,1788114493600,1788114502200,8.6,0.41499999165534973,0.5149999856948853,0.9999990463256836,0.9999990463256836,9.999999403953552,0.9999990463256836,2.4627499950528136,6.537250362575055
books_2026-09-13,mlb-kc-bos-2026-09-13,moneyline,mlb-kc-bos-2026-09-13|moneyline|None|5741225957638341538987185541604521597924941963009675803256384594855095362956,1789342389000,1789342399000,10.0,0.12049999833106995,0.03449999913573265,0.10000020265579224,2.9000000953674316,8.59999991953373,1.500000149011612,0.696447489643246,6.403552280878872
books_2026-08-28,mlb-kc-cle-2026-08-28,spread,mlb-kc-cle-2026-08-28|spread|-1.5|100184095576092731235403333941409918830822936346849093698313427673717544377520,1787961446400,1787961456400,10.0,0.2549999952316284,0.1550000011920929,0.9999990463256836,3.000000238418579,9.999999403953552,1.9999996423721313,1.60474999243021,6.395249769151211
books_2026-09-11,mlb-cle-min-2026-09-11,moneyline,mlb-cle-min-2026-09-11|moneyline|None|80274199636239788891835890975969652234057054368534865190027642520443788470558,1789180837000,1789180847000,10.0,0.7450000047683716,0.8400000333786011,0.9999990463256836,2.0000040531158447,9.50000286102295,1.5000015497207642,1.6218748748302403,6.378126436471945
books_2026-08-28,mlb-bos-nyy-2026-08-28,spread,mlb-bos-nyy-2026-08-28|spread|-1.5|65150279354447605863391217992934163070815872786059540353814835493022044773675,1787962290000,1787962300000,10.0,0.2750000059604645,0.1850000023841858,0.9999990463256836,0.9999990463256836,9.000000357627869,0.9999990463256836,1.75075002092123,6.249251290380955
books_2026-09-13,mlb-phi-atl-2026-09-13,spread,mlb-phi-atl-2026-09-13|spread|-2.5|21209477073334946676882886425534157839832294370108120436869331546484361133941,1789322471000,1789322481000,10.0,0.17000000178813934,0.6150000095367432,2.0000011920928955,71.00000762939453,44.50000077486038,36.50000441074371,1.8893749949336047,6.110621369183064
books_2026-09-12,mlb-cws-stl-2026-09-12,spread,mlb-cws-stl-2026-09-12|spread|-1.5|60728432504675259611153998915862705981463665433518100984810574597958860290390,1789265645000,1789265650600,5.6,0.3799999952316284,0.18000000715255737,10.0,14.0,19.999998807907104,12.0,1.9160000171661375,6.083998790740967
books_2026-09-11,mlb-col-det-2026-09-11,moneyline,mlb-col-det-2026-09-11|moneyline|None|114532502496137932693089688451118145455360814432114926570975463361514518351293,1789172097800,1789172107800,10.0,0.3449999988079071,0.2150000035762787,0.9999990463256836,8.999999046325684,12.999999523162842,4.999999046325684,1.9737500083446506,6.026250468492508
books_2026-08-28,mlb-sea-tor-2026-08-28,total,mlb-sea-tor-2026-08-28|total|8.5|16563692992033292420489476945596023802370085815325332226297261447396271877826,1787960313800,1787960323400,9.6,0.625,0.7749999761581421,0.9999990463256836,13.0,14.999997615814209,6.999999523162842,2.0437500655651064,5.956248027086261
